,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
Luxury is Not Important Unless it Has Purpose,-0.0232274322231,-0.0215561934977,-0.0680237461705,0.0176132968968,0.0425482950632,0.00953923292762,-0.0177921210928,0.00422642897474,-0.0170054143412,0.221594151177,1.0,0.0751397952727,0.0534755459577,0.0726944196012,0.02685909192,0.0299314940468,0.0672923794961,0.0654209281206,0.0368218455426,0.33644952128,0.214538976782,0.253878031136,0.228160726674,0.210510734896,0.176478465381,0.126860442889,0.104413862499,0.22992858811,0.355659879549,0.066302077545,0.188727480294,0.167183441086,0.139535361119,0.0968861452778,0.0135319323347,0.00803806350507,0.0957761105819,0.249400317947,0.0456835201494,0.0850347066111,0.0777215824994,-0.017283342854,0.0592609623119,0.0387011457543,-0.0261351594985,-0.0180147642045,0.0129632516023,0.0199964174795,0.0126045722134,0.0734875100789,0.0373785920664,0.00668066114019,0.103748865365,0.0125957404912,0.0537608064928,0.0449638939643,0.0578107491248,0.0227169367689,0.027103308337,0.0297090942416,-0.0223868026262,-0.00818110199267,0.00999118843877,0.0118344482091,0.031322171682,0.00440082963986,0.0479975533301,0.0394502328686,0.0681623242747,0.0863491738628,0.057581727312,0.102802054495,0.0520974384921,0.0978042370158,0.0295850105715,0.0379168577004,0.0265787806913,0.0840218941941,-0.00182548292402,0.0324765971726,0.0764409408497,0.0687716547557,0.0835672326751,0.0693701553459,0.0903493417928,0.0525778321103,0.0181289484152,0.0998983180509,0.099222806595,0.0568097938742,0.075442654341,0.0798714310089,0.0660785712603,0.0920063969417,0.0735255404001,0.0463929963931,0.0394336188167,0.0314601233584,0.0534292934173,0.118111592903,0.102871743331,0.134516347408,0.0348709408845,0.045001764401,0.045108863673,0.0757280057565,0.0583718001673,0.0542170592412,0.0454245664639,0.0737526328807,0.122934649581,0.119840260258,0.0240934652733,0.0559047248008,0.0183771315153,0.102292608474,0.0100999626554,0.0494335798992,0.141640704791,0.0416228891336,0.0733101060208,0.014115436507,0.0998903984413,0.0427676258955,0.00311558326417,0.0434623595831,0.0838376892626,0.0249558714902,0.00921262580681,-0.0359036204637,-0.0117530481795,0.0198134691223,0.0114710724986,
Driving is one of my favorite things to do,0.0308908984998,0.0127391347005,-0.0609256204158,0.0234969784067,0.0223923254914,0.0100246767712,0.0017987582934,0.0429947472548,0.13620603176,0.280946779666,0.0751397952727,1.0,0.466067749314,0.402570534375,0.431450230132,0.423546927047,0.415170661034,0.31268716101,0.163212334582,0.034301742674,0.24488029422,0.208832726124,0.245888111884,0.244549845829,0.125672711236,0.464018125253,0.494202970899,0.0516930365109,0.0116508740211,0.393162591441,0.0986506030704,0.0229531620571,0.0806562956093,0.177446447378,0.33189055815,0.370990901447,0.325416046488,0.163650392104,0.357382833729,0.35632647754,0.332748882784,0.0355003293439,0.168079897519,0.143457420033,0.295985967616,0.347149989956,0.333426107556,0.345838096814,0.292600499691,0.313224427218,0.222077686308,0.35459477147,0.266302670124,0.213064440025,0.282262075017,0.286962775967,0.279073673543,0.317856031704,0.33695631909,0.338851189252,0.298217725717,0.294039816707,0.285596778755,0.283740370227,0.302401460049,0.281315389764,0.253390614324,0.256413236803,0.245988094503,0.24461959548,0.246883499286,0.220372180464,0.271841672119,0.234276642751,0.261541130234,0.274644478652,0.291511547947,0.281271913808,0.336131419984,0.25420167603,0.211953885277,0.285926920407,0.204250171772,0.143315787074,0.255317399966,0.277649415683,0.299024104166,0.220861192004,0.222880832534,0.152607139754,0.182313728627,0.170348862663,0.220331972597,0.112638928173,0.12317409314,0.204458184942,0.219322100871,0.2981941066,0.263939603365,0.113032461682,0.114323468945,0.163743445248,0.260805373679,0.245093021541,0.187627582141,0.195769021881,0.244229086071,0.22689499491,0.242883252855,0.25773223139,0.180219824834,0.227860767715,0.2674936132,0.293502580088,0.293288694922,0.221704350997,0.242368169596,0.19247641312,0.235187033382,0.208612261815,0.189606347186,0.299582623118,0.296205216216,0.302782797648,0.274344286282,0.290892162157,0.174322966535,0.00895171322334,0.0106871379126,0.0748003423561,0.0292311605905,0.0101167890906,0.00975003697648,
"When I drive for fun, I mainly prefer to relax and listen to music or talk",0.0206420936033,-0.0456156905964,-0.182694009357,0.0296828212824,0.0161464833288,0.0180151815496,0.0109852070682,0.0415726328804,0.124481412502,0.294222092001,0.0534755459577,0.466067749314,1.0,0.454152652531,0.350513714799,0.351337303147,0.353744751317,0.392608189157,0.32393040298,0.00422418514246,0.168427156359,0.164568724247,0.167220355943,0.187454210843,0.138965128839,0.382288439071,0.409108734121,0.12597535534,0.00123000621348,0.350900807657,0.179723564261,0.0598688048237,0.0801448495193,0.235137934714,0.348934639675,0.31357519488,0.318700935289,0.137638826416,0.32958780466,0.329755972733,0.28318745342,0.0357207915406,0.172772394184,0.137988139778,0.265562399258,0.264634947252,0.268095567669,0.2741712879,0.240028444897,0.182660874997,0.214666673952,0.276099055568,0.234405890171,0.264413595227,0.250582883382,0.238720226993,0.241408237532,0.25156694416,0.264156154152,0.252773646059,0.276710302702,0.265767520051,0.247072620462,0.255485117281,0.254527141569,0.259579584349,0.236106044704,0.248609649787,0.240467641537,0.239323540145,0.262546328324,0.21510855594,0.267496164561,0.221995019733,0.254699549739,0.252277875585,0.242013734712,0.232919767614,0.377408675066,0.257975248831,0.240825629485,0.268378850315,0.216465424395,0.196178418839,0.214405452516,0.264184420008,0.273374983269,0.217455651712,0.249347146199,0.201143571418,0.207230937967,0.211456209902,0.219150509862,0.18316597153,0.188514158064,0.210524155864,0.229632391576,0.253277632518,0.254396268669,0.175505806328,0.192058216377,0.190937021278,0.231332143172,0.231679938624,0.150199446569,0.168897037352,0.228012938947,0.227576765232,0.228076218575,0.23584874872,0.21321214861,0.186184437808,0.261681191248,0.262277383266,0.264229087522,0.198984169223,0.214840809852,0.217479143757,0.21091832288,0.253252881311,0.194077070036,0.305272608824,0.258385837858,0.259805341207,0.29698280441,0.240101306471,0.225194366526,0.0100861377912,0.0340199387397,0.0656769086974,0.0152874385408,0.0184171580218,0.0101797568094,
I want vehicles that provide that open-air driving experience,0.0206053501131,-0.0346645466437,-0.179597587797,0.0670758931205,0.0539834974235,0.0339587264114,0.0344071007535,0.0210774568998,0.129168865791,0.297144685594,0.0726944196012,0.402570534375,0.454152652531,1.0,0.512115119976,0.465096735976,0.386118703332,0.319231386052,0.320573083591,0.118251810841,0.341486344654,0.291451999038,0.372772433394,0.379830512645,0.163232499572,0.433491602018,0.41360163333,0.123022947793,0.10957515564,0.369552106079,0.207502386317,0.111657658039,0.119256198957,0.233123096116,0.393604903988,0.405447283839,0.383474046837,0.262415137846,0.416841800645,0.374202300299,0.358961078197,-0.00499763759258,0.14545333674,0.127986392495,0.27372973951,0.33570215715,0.362581264713,0.344805858161,0.245877474259,0.291858642285,0.166007195083,0.275734586537,0.322260244126,0.224581555193,0.23237948234,0.234112524153,0.216277056417,0.281674620893,0.323081712154,0.29879540338,0.286065132094,0.308141433207,0.254552062079,0.268207529179,0.274143770352,0.270817553513,0.264635716382,0.245327318136,0.293764066685,0.295605876288,0.275330926236,0.269163403976,0.322377496261,0.280217135941,0.205265067993,0.244500086486,0.307219580283,0.345777568762,0.353261428728,0.272353067879,0.319883563741,0.278056069034,0.161479122054,0.130286611266,0.196170251061,0.261609611738,0.311564965808,0.256192485689,0.31639124415,0.145761579749,0.158031862469,0.18742714158,0.177500596263,0.126481591373,0.145309068591,0.257292398522,0.226431934388,0.297247653993,0.256243513425,0.13451384937,0.134728156068,0.240717096099,0.266320190051,0.253491253152,0.199643163018,0.254408465602,0.254487764665,0.233678056949,0.250514546788,0.344314223478,0.2813395465,0.283887659508,0.2236442737,0.307574155584,0.28245008917,0.350915164419,0.325766865939,0.228435670154,0.390827866989,0.248481255546,0.282879186641,0.346356017686,0.410525549648,0.251690765245,0.291230140583,0.365075779539,0.208137406492,0.0261773602897,0.012583175965,0.0772905835416,0.0256200842778,0.019857954149,0.0188831912257,
I prefer a vehicle that has the capability to outperform others,0.0651294950903,0.0268234495196,-0.171112227336,0.0829665396674,0.0534014239401,0.0524844438547,0.0464504888453,0.0308098957245,0.190267620125,0.30949146868,0.02685909192,0.431450230132,0.350513714799,0.512115119976,1.0,0.781037790504,0.631979011949,0.413202696005,0.23909960938,-0.00190646973344,0.332383731506,0.290585089427,0.334707977552,0.366860982845,0.179944169485,0.481835419111,0.43994827691,-0.0018657582486,-0.0259369402497,0.430196449723,0.118424904993,0.0927077437189,0.104560260049,0.233155814046,0.476541764533,0.539404620379,0.441753422107,0.20249480493,0.461860288778,0.416950744772,0.41471160079,0.0101632657361,0.137666810574,0.123674672089,0.370497740098,0.437325036875,0.42419527713,0.428762710369,0.344771964142,0.326747886576,0.270421834073,0.376263210505,0.318270991885,0.227645638229,0.311729730199,0.32460728235,0.310821482643,0.442759668277,0.468357610759,0.453183136125,0.363623295332,0.353988704077,0.330727989456,0.338503309916,0.342011491761,0.335946382028,0.264597309429,0.262277042785,0.279769059212,0.262924899196,0.273058374581,0.249691471759,0.309141335385,0.258616754724,0.268843963687,0.299024495439,0.326412516102,0.331154578479,0.391584973651,0.296257602723,0.266992109117,0.317745745926,0.218458275294,0.165717070961,0.281588638659,0.313753745655,0.366632258361,0.249088194321,0.294472411384,0.173924218226,0.184556852661,0.18056251317,0.229690371599,0.121394503343,0.150996095501,0.262420848126,0.226169968085,0.371202972497,0.316333019491,0.0905691971178,0.10247075347,0.172452615557,0.301513946146,0.279710815577,0.224056001368,0.226799712262,0.24883297213,0.241725875556,0.257945192949,0.313846598346,0.25440777497,0.318115804644,0.279452121475,0.326290589993,0.339377366424,0.343141251659,0.348129322161,0.231260130816,0.330235141916,0.238454960574,0.249297682793,0.380817633509,0.423072729291,0.401134816365,0.335532900226,0.379572183782,0.176433738303,0.0122388037089,0.00427475207506,0.113330447027,0.0228097105486,0.0176685786132,0.0124918631508,
I prefer vehicles that provide superior acceleration,0.0794896423162,0.0220179257384,-0.162100015122,0.079076435382,0.0582263715212,0.0561550079706,0.0332728321963,0.0277359273134,0.170362611849,0.312308706128,0.0299314940468,0.423546927047,0.351337303147,0.465096735976,0.781037790504,1.0,0.711098831984,0.452329347094,0.26090595781,-0.0124835466804,0.297800839818,0.258507674503,0.309293168405,0.33848752994,0.155407379856,0.471921439151,0.422369759932,-0.00689613446529,-0.0349412088088,0.408006267831,0.126054859355,0.0993237938606,0.121493446767,0.259004963331,0.46902670078,0.513530494585,0.441128206675,0.168136446028,0.432915768648,0.40040185084,0.388727672013,0.00310838720401,0.122328960583,0.120952262731,0.367454452539,0.423905949722,0.413415861415,0.418911533348,0.346377315214,0.309717429328,0.289228431531,0.397207158008,0.328840875283,0.245833085209,0.330663831957,0.344299778197,0.334904547471,0.514112792579,0.554716531283,0.524944219325,0.365463828153,0.354744100707,0.330058168443,0.35055448648,0.356319004888,0.346319213248,0.283383831363,0.284758373453,0.293481369541,0.282043955042,0.289786463028,0.264895393117,0.327026845576,0.275050757814,0.289087669961,0.319078555457,0.332823887047,0.330555340361,0.409594749244,0.314154185284,0.276964214355,0.348400761174,0.217328540916,0.177859112813,0.2830138006,0.33518699127,0.371892891041,0.26202202725,0.304135250843,0.185345554144,0.207493530502,0.205310621356,0.250398453601,0.120469711922,0.148201528423,0.25275895484,0.240428804196,0.363385606528,0.328323787849,0.0932899038716,0.109614220956,0.1643068927,0.278574783077,0.262333658452,0.204272011547,0.229596375553,0.257562078053,0.251577720305,0.271013978923,0.308242654846,0.237540829081,0.289792952902,0.299318632401,0.337594441154,0.333197172292,0.329578524222,0.336980963531,0.242968338551,0.33016555833,0.253467364693,0.252972047441,0.386281509584,0.410248601362,0.430036670901,0.348659742511,0.362608872363,0.192558655947,0.00402606943527,-0.000305289402362,0.108762085568,0.0264000671834,0.015236044716,0.0107720378407,
I prefer vehicles that provide superior handling and cornering agility,0.0726505876493,0.0347062920548,-0.0672909257103,0.0202751361618,0.0183910213368,0.011602734642,0.00501336378899,0.0197481430872,0.142827253983,0.307798034418,0.0672923794961,0.415170661034,0.353744751317,0.386118703332,0.631979011949,0.711098831984,1.0,0.5736911999,0.288355708454,-0.0392338925011,0.22638692145,0.228137277684,0.212384423257,0.262935380281,0.17697311247,0.458158575347,0.386677369399,0.0588714440508,-0.045808641755,0.381799824909,0.110168806572,0.0417725700932,0.0585511971496,0.289194574706,0.403343173602,0.428163527552,0.421597971086,0.154710718945,0.351570241993,0.342718426595,0.337839591531,0.0189972200322,0.156129839305,0.149288319279,0.359196382253,0.378116766028,0.370360791596,0.396043787254,0.372185552284,0.315243357951,0.371201274739,0.424716219834,0.340468555251,0.300422978423,0.43647068333,0.458017071686,0.455281814503,0.495104425521,0.494225591431,0.495752731455,0.361826665333,0.336010653467,0.364756252687,0.383274478744,0.380406340439,0.367002944957,0.332922911418,0.334423683758,0.305587000051,0.30740667113,0.31984821559,0.290103039216,0.310493000004,0.315443074554,0.358574570803,0.368788896832,0.32009417903,0.34096316189,0.402421736944,0.353906847551,0.28639377515,0.402754330675,0.310774690282,0.28154003601,0.366017874431,0.386747924588,0.373860320344,0.300411521938,0.331721069148,0.293760742009,0.31236583141,0.296148233707,0.360995774799,0.194538772361,0.190263525725,0.273208216354,0.287735125555,0.375228737539,0.366412502381,0.170470345582,0.180249871002,0.227226814761,0.30744900334,0.307282369897,0.219953104131,0.222923500164,0.299655969639,0.289445194451,0.314120543934,0.268042599024,0.203405582266,0.2576967061,0.359867780691,0.375889829409,0.357947349995,0.311922194775,0.310652551967,0.242431481866,0.28508915472,0.256400021412,0.203846389352,0.357117886079,0.355078669572,0.466188977396,0.320810339037,0.323188184625,0.243330006415,0.0158549705079,0.00553532902436,0.0923751521646,0.0170656912918,0.011995228596,0.0113806425988,
I prefer a balance of comfort and performance,0.00759993010699,0.00529952307432,-0.033193054403,0.00267187292051,0.00562414416472,0.00257086385919,-0.0119715210073,0.0243248347189,0.095913580154,0.278570480631,0.0654209281206,0.31268716101,0.392608189157,0.319231386052,0.413202696005,0.452329347094,0.5736911999,1.0,0.469196306968,-0.0696505043835,0.142888025917,0.184918906075,0.114671501884,0.160935430021,0.199242124308,0.367315880076,0.319545855507,0.160568035618,-0.0494022966698,0.333209455854,0.174258930529,0.0388408912362,0.0469215597225,0.385887796967,0.379444514734,0.332744794941,0.409195987742,0.131823031327,0.298740650721,0.277880027556,0.262726135281,0.0312466100725,0.205518676816,0.165503155347,0.357833514839,0.306183176802,0.318093488791,0.337123126,0.363530603157,0.263916795042,0.368362998635,0.360636199753,0.331060437449,0.428546874505,0.407174825607,0.40692830649,0.413354104617,0.411801278974,0.379950941381,0.388162246527,0.402670980004,0.361604758878,0.39130505728,0.408239026079,0.379882818246,0.406511130117,0.393409735025,0.393369852939,0.339596858643,0.342581247306,0.389416797778,0.313057660554,0.32034842864,0.328586512742,0.426262017765,0.417694186578,0.343140910026,0.339756453243,0.391613690483,0.411995212672,0.324228390855,0.421917487923,0.368845842022,0.366112199894,0.369732681448,0.41634677053,0.382924784713,0.324227696821,0.316268912664,0.375983942173,0.381320893184,0.373987091233,0.396119534813,0.299419606774,0.289471390219,0.307566396414,0.340572486786,0.359310891258,0.39635844504,0.274893970947,0.284880872524,0.269451609718,0.329940215989,0.345601222929,0.225310751543,0.233464446477,0.325446117219,0.322799902488,0.323795823119,0.255020752675,0.217355443266,0.227345152685,0.424957350458,0.400024049072,0.381568076182,0.246183806102,0.294546007985,0.282569741948,0.234607043125,0.272734726282,0.185641434536,0.356767904977,0.263016975992,0.420330145146,0.325948188838,0.291742826803,0.316855263121,-0.00635183539285,0.00761085743333,0.0794170095348,0.0210624652556,0.00809555934651,0.00338796469899,
"I prefer vehicles that provide the softest, most comfortable ride quality",-0.0959768520506,-0.108323287773,-0.0962448927147,0.0238782269374,0.0236208960111,0.0213580844381,-0.00935608776242,0.0275757615492,-0.0032568681799,0.175116458391,0.0368218455426,0.163212334582,0.32393040298,0.320573083591,0.23909960938,0.26090595781,0.288355708454,0.469196306968,1.0,0.129718774718,0.274713147099,0.242432569651,0.25923013355,0.259467265242,0.209994933214,0.285219388952,0.267013317162,0.283297604672,0.146775872009,0.241635299118,0.342464663065,0.130218491977,0.089732233548,0.504494172709,0.347550794278,0.263346047405,0.383932407995,0.213910372735,0.327069689215,0.268725527614,0.21435219615,-0.0291283929549,0.15773383743,0.134593770446,0.224939962512,0.228866023216,0.291082194848,0.260096191383,0.193174742639,0.206033963277,0.198059726292,0.173463305559,0.366666191517,0.424477084023,0.263636920739,0.251366604671,0.246052886162,0.234376141811,0.244841810465,0.231600173187,0.308890916144,0.323777956724,0.250963310213,0.273969670262,0.289934547704,0.277125236887,0.362308179113,0.363466362931,0.377817407495,0.357302699703,0.388880735767,0.321889280022,0.34314945738,0.330798890609,0.324391123496,0.340413142729,0.334464878199,0.349676447459,0.319637798288,0.419741167214,0.452616822031,0.363261595625,0.230287117168,0.270488954941,0.209585568489,0.323333636552,0.33815397355,0.302278128918,0.366493818547,0.291701458627,0.281319300417,0.34024063449,0.279952725091,0.253078182162,0.259852474127,0.33050531822,0.320127019221,0.294354445907,0.311808288353,0.293631832871,0.292256244349,0.317774924206,0.303882934768,0.314006636161,0.220166983311,0.293380442437,0.331570218173,0.289399530203,0.302355576473,0.367111609885,0.318669121523,0.235469343693,0.352851300331,0.352703617553,0.322772566099,0.292520138852,0.323887107126,0.310647974982,0.365316793608,0.32218366416,0.245370506334,0.339112969416,0.32164038884,0.26834321456,0.249343729414,0.339835513798,0.352000333248,0.00884136681259,0.0119718877914,0.0468056516743,0.000312273964403,0.0163665332133,0.0115713093949,
I just want the basics on my vehicle - no extras,-0.0605265489319,-0.111340565136,-0.119932875778,0.048586084329,0.0617978427569,0.0211527086703,0.00490759409477,0.010430608362,-0.148145455739,0.013992701379,0.33644952128,0.034301742674,0.00422418514246,0.118251810841,-0.00190646973344,-0.0124835466804,-0.0392338925011,-0.0696505043835,0.129718774718,1.0,0.471435086816,0.37424592394,0.46876121006,0.37024958456,0.151589328263,0.079737295432,0.102969857262,0.273558195106,0.748534768812,0.0254574920115,0.325548704922,0.258663744902,0.195127612807,0.0692361292539,-0.0200898621594,-0.0144741086533,0.0236955355231,0.293346706799,0.117290539291,0.0747938742215,0.0903719830351,-0.058269035193,0.00291400886872,0.0130047224609,-0.112332171478,-0.0506846036489,0.0220030573901,-0.0181302900431,-0.106082640509,0.0683863775912,-0.0935188798695,-0.109630415987,0.137528007118,-0.0619730352692,-0.0538844566264,-0.0639116634881,-0.0725891064728,-0.0623036533804,-0.0194399270215,-0.0457994761386,-0.120718006856,-0.059393736907,-0.115511017926,-0.109991970617,-0.063384897983,-0.113532432253,-0.00311580015527,-0.0219405677859,0.0707766060272,0.0772950577365,0.0185725533252,0.105728833004,0.0693960620036,0.0938389881473,-0.101628920985,-0.0587581943203,0.00344858694051,0.0882095133554,-0.0819565023264,-0.0296915239502,0.119572713373,0.00960097174715,-0.0420570731284,-0.0527265941108,-0.043457068037,-0.0597932274124,-0.0568265769426,0.0786093440718,0.146372406218,-0.0553088124674,-0.0353948387753,0.00932313869583,-0.0305483966836,0.0352367459523,0.0392768882613,0.0594443054016,0.00630490217638,-0.070523109363,-0.0377363757133,0.0755394142619,0.0952607577936,0.143563250884,0.0244567643081,0.022408020241,0.0573252483717,0.159016237963,0.0533248621783,0.0173363080199,0.0316142959707,0.191945703517,0.236490991247,0.18079121976,-0.0787964884268,-0.0127060290425,-0.0338548818215,0.163778940971,-0.025290431505,0.0648863653255,0.279292137382,0.08732499534,0.171544228963,-0.0591977096276,0.162789121004,-0.0415373033057,-0.135949960926,0.0494227015286,0.0776541293864,0.0413833317421,0.0301406418174,-0.0478612032435,-0.00400843097372,0.0200167230104,0.0244899978644,
