,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
I want the most versatility in my interior,-0.0282786342952,-0.000412404266593,-0.0696890597559,0.0487707276307,0.0383272257511,0.0279556490507,0.0185210070435,0.00377521194062,0.158186133821,0.347702686103,0.0773041280911,0.280475752326,0.292187616487,0.325441874947,0.37763118156,0.372623936424,0.364104731685,0.346944688094,0.32529646205,0.023688753287,0.223267259084,0.257339635127,0.242282378969,0.269108501573,0.211234953577,0.398011740384,0.383039953727,0.174600484737,0.0494165266453,0.396681024523,0.207691225174,0.12197757399,0.114045025228,0.430181056949,0.485256821495,0.536572574589,1.0,0.307208143878,0.410462835795,0.351048607741,0.354650046787,0.0318581782944,0.125565775258,0.100553430731,0.296084816209,0.324117870712,0.319358105094,0.352897274289,0.312385328025,0.290824911281,0.191867252613,0.282890800959,0.280389117967,0.26636147204,0.267864181919,0.257098544014,0.254599046481,0.269462400887,0.285976749665,0.290479036585,0.367105876765,0.359441283973,0.359700082148,0.356084100392,0.368766634642,0.378367114578,0.310134292643,0.320104348625,0.319259428613,0.333726524549,0.352519520873,0.317200580728,0.326895142635,0.326063273835,0.304186563073,0.320607405129,0.326029759006,0.39469731468,0.364091713742,0.349535185217,0.298455500279,0.333584012369,0.260027814078,0.210477518821,0.296271486816,0.36765240003,0.38454823467,0.316652125807,0.296490660331,0.223638677313,0.241773272772,0.252453879745,0.248351687681,0.230436540183,0.215146292734,0.262326610779,0.270816738534,0.389330444653,0.358618138593,0.2471317487,0.216219279351,0.275942673337,0.30305754325,0.292180158127,0.186794900004,0.242196928075,0.261526402028,0.24468275904,0.249747274628,0.282667690408,0.214196066964,0.25279376251,0.318617001868,0.427239913332,0.325817771097,0.181365354799,0.307346572124,0.235240250704,0.274779538977,0.210743929947,0.163916908287,0.341905376263,0.35315928718,0.274670909528,0.319067617513,0.341152200536,0.267767338688,0.0176909558587,0.0174442462231,0.0742290035412,0.0203303185684,0.00412057057294,0.00191871149314,0.00191871149314
I would pay significantly more for environmentally friendly vehicle,-0.016454332375,0.0157733652109,-0.0663941068845,0.0271710409509,0.0256978996991,0.0233750086569,-0.00347736961902,-0.0259177651817,0.0959116759221,0.242402469431,0.247040140339,0.149666509813,0.135234778443,0.262685569193,0.182580131359,0.172112544625,0.171349532354,0.11833837111,0.213580217317,0.308357731603,0.306438885527,0.31156438611,0.338635806944,0.292441704519,0.148339397974,0.278162904642,0.25951891003,0.372851563403,0.338110652051,0.236909605041,0.235771279758,0.190964304749,0.158073360891,0.196842425208,0.204468245043,0.234310694239,0.307208143878,1.0,0.333853706945,0.244142333832,0.254786721442,-0.0164508750096,0.0741989325284,0.0591478253598,0.0793611226403,0.147802740411,0.193275831935,0.183970405004,0.0810429737713,0.193878165009,0.048719822188,0.103719273437,0.221380229825,0.0806550319298,0.115757576867,0.106692233437,0.0875601129428,0.1073382493,0.135533423,0.132960057281,0.0995858867985,0.143512176676,0.0913701527892,0.089342495038,0.172600845953,0.102156143491,0.134663619589,0.112879900711,0.186047578252,0.160412699701,0.13461136943,0.153746709139,0.203867793289,0.156031277801,0.0747311125692,0.11123151244,0.178394474848,0.222589072929,0.187915653414,0.146394280548,0.286236299437,0.181960998775,0.078888791143,0.0904257128676,0.131851757951,0.162282531111,0.200529382873,0.139192962328,0.266680882004,0.105865591623,0.0908937243732,0.134728837033,0.108906095676,0.11597569867,0.0861208720937,0.166702503694,0.125029879197,0.221144799681,0.174096535858,0.258209330372,0.151716878682,0.477544100392,0.164201478738,0.161747184533,0.139470469729,0.220996998588,0.170010196466,0.119821837046,0.152010536108,0.298872570099,0.280683973327,0.291177417297,0.0908953698406,0.173146558676,0.139020785345,0.143765744156,0.193993260215,0.136902200726,0.289541029018,0.167048975834,0.21017176702,0.203828110159,0.318141886169,0.125817734111,0.16635613664,0.258678332456,0.223452172402,0.0241599807223,0.0158760064045,0.0123249840673,5.16139929151e-05,-0.00412332478734,0.00904231865201,0.00904231865201
My vehicle is a reflection of my achievement,-0.118742486187,0.0203208746045,-0.201234642324,0.0741277334195,0.0651383388144,0.042529239627,0.0257751401728,-0.00757115390009,0.197470480941,0.334640778341,-0.0160212023982,0.302224860173,0.273737515532,0.321700251336,0.423108854461,0.382126434225,0.300499903422,0.221129534955,0.203192369107,0.0901799407728,0.239052796189,0.207789444675,0.254467956872,0.271656120047,0.106085296739,0.452066318867,0.477736558205,0.0692628417071,0.0907030767182,0.594642257425,0.139863187676,0.0667460122048,0.0621182480727,0.196201298666,0.582701429117,0.627121793127,0.410462835795,0.333853706945,1.0,0.656001604571,0.703667161709,0.0466906043077,0.124805249454,0.0842712398861,0.300944460991,0.339825649462,0.331598207764,0.339646300606,0.252866440969,0.227441179519,0.136178128554,0.268450738783,0.196905832855,0.148190261452,0.15897762199,0.145792524574,0.144980490767,0.218008679856,0.265970655504,0.235590921559,0.280007828029,0.293108790365,0.242622860644,0.239718818129,0.230639643807,0.26440574192,0.16705817035,0.176393272571,0.195794321632,0.178745738461,0.193707091926,0.15676909043,0.233016485476,0.156383489405,0.162635667576,0.177750584898,0.22964383346,0.229408268611,0.301795463753,0.224666738335,0.219415439556,0.232586685824,0.134737547085,0.0844064474639,0.193897089792,0.223861845256,0.283261119293,0.149231420706,0.232051627534,0.100186413872,0.101975506613,0.106850709334,0.117163128356,0.0749770528546,0.0806359409368,0.185929057671,0.163094255316,0.308985751669,0.245162370991,0.118425263961,0.0786323111609,0.195602970274,0.335836520333,0.300045443522,0.158456594346,0.210628621653,0.185173884302,0.155308134043,0.172140999819,0.280123483335,0.244908248279,0.263678672525,0.174552528651,0.239226074205,0.352842480816,0.175456922922,0.275167192384,0.15026755771,0.252980806718,0.172513602358,0.215178096434,0.296154234842,0.337905567846,0.198835609793,0.249422205387,0.305384662131,0.161050657645,0.0117566120344,0.0165470285101,0.147578555764,0.0280614592903,0.0140474174955,0.00513321336252,0.00513321336252
I chose my vehicle to reward myself for my hard work,-0.115089882534,0.0133095108327,-0.185527689991,0.0432319806394,0.0352832124504,0.0291100841198,0.00956201167864,-0.0153540572335,0.191476325244,0.322552141003,0.0325487889046,0.293469279837,0.280153350093,0.309209514393,0.376238571341,0.34406975871,0.275077992238,0.214199681236,0.187309957454,0.0684340392003,0.201815490856,0.179267221714,0.217181375101,0.247613639819,0.0623500646799,0.427172485623,0.469291816164,0.0583540685506,0.0629115010959,0.513483001066,0.121471272393,0.0554647666445,0.0415019729588,0.181768847812,0.494349487199,0.521303764249,0.351048607741,0.244142333832,0.656001604571,1.0,0.681890787368,0.0611683711512,0.141628243948,0.083746358867,0.291400946254,0.302546917217,0.296571104763,0.31650623826,0.234277918335,0.205151176037,0.137738337089,0.283479572985,0.181998058103,0.147071796791,0.154866261114,0.14205240335,0.151813526945,0.211871789376,0.251651093471,0.217302491426,0.269607077047,0.270740679521,0.232836835278,0.227341836951,0.223153967575,0.251492261325,0.164699302962,0.17637411622,0.158839558963,0.157175424406,0.16552659291,0.136406126808,0.216676537966,0.146678228149,0.16552544095,0.176696792116,0.212938599511,0.206963239907,0.292447846886,0.212226568371,0.207166866616,0.216035708761,0.132857269864,0.0908479825379,0.187447553053,0.214357191547,0.262219436227,0.130708405689,0.200832219595,0.100050225729,0.102553477878,0.0986570834715,0.117471536436,0.0679700920892,0.07379206915,0.168318724431,0.150451020496,0.297997964662,0.236658289499,0.107708498509,0.0714016654272,0.160591326741,0.291077282289,0.263870959968,0.14656709395,0.184895022177,0.159871541515,0.14413942368,0.150356685124,0.242025151669,0.205661564332,0.221689040124,0.179366278426,0.223055880321,0.311198823986,0.157409857649,0.230424074171,0.133868523315,0.217631506577,0.159425385819,0.189120525269,0.282772768522,0.292648048699,0.195518281251,0.240097610419,0.275575370346,0.148635059758,-0.0164389717282,0.0166526380944,0.139298924068,0.0381348880988,0.0187206280936,0.00372767418829,0.00372767418829
The brand of vehicle I buy makes a statement about who I am,-0.148739551556,0.0378090197716,-0.141316235792,0.0557954250771,0.0400541288164,0.0319202322522,0.0273456399954,-0.0207509921747,0.197673286275,0.308845161917,0.0053135640759,0.292346738483,0.254625981556,0.301169909817,0.39716366309,0.354375968142,0.277965447436,0.199177916788,0.146695944551,0.0699396639173,0.207313290658,0.182709482578,0.225583286667,0.2477188425,0.0781186090681,0.438649678575,0.462141608995,0.0240109114679,0.0593718051374,0.607488798417,0.095174339304,0.000859045793689,-0.00684132107939,0.157477449485,0.558422756893,0.593061799933,0.354650046787,0.254786721442,0.703667161709,0.681890787368,1.0,0.0511259543741,0.142696184429,0.0862928718244,0.308700667078,0.319094828133,0.308481477227,0.322174255365,0.254966137722,0.228814568082,0.127223663415,0.272507043519,0.188531740592,0.129663631727,0.148202846527,0.134372292249,0.139192106138,0.201225897151,0.23958526008,0.218157958104,0.271447632212,0.277438459172,0.240884322887,0.230868705092,0.220669193213,0.25581018496,0.144683925979,0.146251580083,0.157618527362,0.145538695508,0.150181722625,0.13243547898,0.225642602337,0.141132573823,0.145536643038,0.155786550093,0.200113943578,0.198550626906,0.276088083263,0.196150425391,0.173452109974,0.193468064399,0.140883613058,0.0745508914852,0.200601918467,0.203481012827,0.253836576589,0.131897124494,0.199731233887,0.0868117258184,0.0944228002579,0.090675267899,0.102181908738,0.0532370002114,0.0643741882873,0.159804064519,0.132724403701,0.284972794436,0.22784677911,0.0819017739233,0.0570719032214,0.14965849423,0.352511036634,0.319339258072,0.187168719907,0.204721737321,0.182789244053,0.159016138031,0.167206321459,0.250871787438,0.206825880181,0.242485104716,0.154127612343,0.213595078106,0.3541621613,0.169079978252,0.243902857838,0.117113462363,0.217259811744,0.131673959704,0.1890094907,0.262015598286,0.29132562782,0.183198317128,0.233991769123,0.271069481763,0.117216308199,-0.00893188674898,0.00768479786368,0.140623213511,0.0314553269622,0.0192343327332,0.00445431253672,0.00445431253672
Your Involvement in Purchase Decision (%),-0.0172711688059,0.00997812794582,-0.0121167991216,-0.0192574882189,-0.0208054354026,-0.0142502464117,0.00117213605796,-0.0407699499229,0.0538080287909,0.0501368501417,-0.030983535052,0.0446482610454,0.053961263019,0.0254081207698,0.0365455076857,0.026087985855,0.0296899743943,0.0309810054798,-0.00184886260459,-0.0516868279129,-0.0332140123388,-0.0217560725057,-0.0428375973011,-0.00818822008183,-0.0405370740712,0.0429215559753,0.0601854411833,-0.0198096638692,-0.0530039613395,0.0750539169624,-0.00891941568185,-0.0308862305483,-0.0375019453843,0.0012056096941,0.0416218039117,0.0433341390065,0.0318581782944,-0.0164508750096,0.0466906043077,0.0611683711512,0.0511259543741,1.0,0.0523634770061,0.0248728149125,0.0610944258143,0.0209541991048,0.0201481287879,0.0292891545516,0.0447909174374,-0.00400339744352,0.0479655656952,0.0485731992542,0.026801673324,0.030323677354,0.0361652531872,0.0333707162565,0.0381124641258,0.0287569955258,0.0243469348949,0.0212158518043,0.0411273846604,0.0312206280247,0.0558212798245,0.047125531122,0.0367243247466,0.0545517447911,0.0251851048423,0.0231488217152,-0.00649664746882,0.0260181404778,0.0170206173814,0.0189624834818,0.0175883524482,0.019187345655,0.0478561800401,0.032057349422,0.0254664159176,0.0156940210861,0.0494442929273,0.0207994429208,-0.0109390904426,0.025267789734,0.0515515549708,0.0305925642715,0.0447108725731,0.0380227691651,0.0330233471902,0.0271841528351,0.0024065827164,0.0267143809888,0.0347835881792,0.0270961392714,0.0180841812354,0.0255956890298,0.0189229556948,0.0120033170886,0.0194402108118,0.0451202039945,0.0453878443341,0.0120609048567,0.0163207416438,-0.00385597821374,0.0373712631118,0.0358145035679,0.00829507623513,0.00641793423131,0.0189054535301,0.0189564758446,0.0164189423202,-0.0100866920353,0.00142388945698,0.00424261808391,0.0426103422845,0.0384936454074,0.0433599906897,0.0267730641614,0.0192141204907,-0.0141956995148,-0.00913707563512,-0.0123043054196,-0.00769153422262,0.0269383593732,0.0108955842298,0.0245995413364,0.0632507183776,0.0192154951457,0.00846040413701,-0.0387670351339,0.00536703420018,0.0185096541501,0.00825405826334,0.00276960440848,0.0037391025278,0.0037391025278
How Likely to Recommend Own Vehicle Brand,-0.03353587752,0.0275848503465,0.00160200020098,-0.0289779793249,-0.0237903127789,-0.02428537286,-0.0156634865213,0.0221634482774,0.0876916059889,0.111725286541,0.0143396904983,0.151940186532,0.164517350201,0.12627790334,0.121595716256,0.119429695226,0.154539014737,0.188500407353,0.128043848416,-0.000192905065972,0.0335698976949,0.0474174685265,0.0324395507606,0.0434317875224,0.0760185129677,0.223334008041,0.18498957636,0.0618335134875,-0.00629866619232,0.165659176258,0.043655181922,-0.16841941658,-0.162084047371,0.0736306645431,0.116853389828,0.116079211771,0.125565775258,0.0741989325284,0.124805249454,0.141628243948,0.142696184429,0.0523634770061,1.0,0.520175625775,0.261331918326,0.184344515887,0.186080424401,0.195680592839,0.262625923216,0.166789720385,0.262723383121,0.273292832795,0.166915295257,0.247547770355,0.256954882677,0.245685651409,0.263592926208,0.207553011914,0.186676211938,0.188719529209,0.230685231726,0.199827871658,0.245965260531,0.245317702116,0.213744140973,0.244323387579,0.202295889613,0.200164591026,0.17361018397,0.194473675618,0.209662869942,0.195215753274,0.164593838808,0.209972043127,0.225767479153,0.198632265152,0.144958098899,0.174338819261,0.200555077268,0.197251082517,0.166283687454,0.20987972432,0.27327923682,0.209325706418,0.251758658041,0.220169571652,0.214383971835,0.204097685538,0.161973931452,0.216323701984,0.216136748815,0.215088275957,0.208348178243,0.173888051831,0.163470712808,0.134077450433,0.178836239991,0.21505650764,0.209666093379,0.142044108678,0.149805792355,0.169762441915,0.241495721217,0.251619988726,0.208191138968,0.16426865524,0.22495751979,0.247582696138,0.203212516439,0.148661379852,0.110291218609,0.113678391311,0.226679789326,0.226780279057,0.242999293577,0.0988029697148,0.140784158271,0.120918742233,0.0985052135769,0.133501276638,0.0622503891526,0.173422806637,0.118645723855,0.225974421796,0.184412013778,0.175934825788,0.156250007701,-6.0645585395e-05,0.0062472265556,0.0388904008027,0.0051940716755,-0.0120406957798,-0.00977862744375,-0.00977862744375
How Likely to Recommend Purchase Dealership,-0.0246261214478,0.0361216511695,0.0521792130286,-0.0176432695513,-0.0207330946562,-0.0168499045943,-0.0027639860515,0.0215140881556,0.037778512726,0.0729947315014,0.00665918022719,0.12018973491,0.115684872701,0.088837128903,0.0955687762266,0.0961314068883,0.127591451953,0.1471023064,0.107653419782,0.00678333391136,0.0248129452363,0.0425076982389,0.0203924089982,0.021727771157,0.0549670034387,0.143100865348,0.117887934496,0.0444819136121,0.000783738396956,0.0990599239301,0.0364103431301,-0.105041089364,-0.0993386482523,0.0820005302442,0.0807977394045,0.0867184288108,0.100553430731,0.0591478253598,0.0842712398861,0.083746358867,0.0862928718244,0.0248728149125,0.520175625775,1.0,0.228195775,0.170250545377,0.168904100421,0.171256200459,0.221886446548,0.162819105284,0.224833758015,0.227308726843,0.164502625628,0.217857868169,0.239273425312,0.226666199905,0.233314956751,0.188446467954,0.169762529312,0.184982128309,0.198711000169,0.172199405059,0.202426265694,0.204273471475,0.182141834299,0.198754742416,0.191400367639,0.192586205279,0.169422809804,0.18145309238,0.193828677506,0.170766381739,0.147413561291,0.187849786884,0.207059722376,0.19719205875,0.148570827235,0.163152847251,0.175705963375,0.183468709211,0.153457871753,0.182268276228,0.21473521854,0.176428385996,0.20734876414,0.193428921488,0.182185331492,0.176337949528,0.146732875212,0.17933212511,0.187516680638,0.183295353342,0.178052202609,0.147017300613,0.174542290031,0.143025836354,0.190884900328,0.184078346819,0.189945139286,0.130316136164,0.144172390759,0.149265052264,0.202315111824,0.209705776681,0.142261799668,0.217025932919,0.326719175544,0.37521746143,0.278795183762,0.155642654874,0.101099989977,0.0975012402213,0.210196155811,0.201506022142,0.195928853945,0.100440315702,0.135226904809,0.130597352744,0.086407839161,0.133798612296,0.0964353847627,0.152964502349,0.105595826581,0.210704809143,0.148853040504,0.167061421483,0.154490180739,-0.00894994609474,-0.0129754870293,0.0250400558175,0.00525105002133,-0.00770705948587,-0.0028620342573,-0.0028620342573
Overall Exterior Styling,-0.123100561166,0.0355538497941,-0.0849573599573,0.00939621145831,-0.010680277726,-0.000125599889888,0.0195679032225,-0.00161816837133,0.170020006161,0.212189177831,-0.0669277313892,0.225437464221,0.240771746123,0.226299614931,0.311337426819,0.29617488189,0.274228965995,0.288403591155,0.210010608483,-0.095230734403,0.045443684611,0.0360763038441,0.0336018954479,0.0838738627063,0.0587214193866,0.299780014188,0.267739269987,-0.00971816626648,-0.110114452629,0.346777947308,0.0508063756331,-0.0336408813696,-0.0225314958864,0.20595469015,0.370544164295,0.395769403253,0.296084816209,0.0793611226403,0.300944460991,0.291400946254,0.308700667078,0.0610944258143,0.261331918326,0.228195775,1.0,0.573489524338,0.515085034741,0.565671916273,0.675431794814,0.35028795534,0.437682774496,0.521673385283,0.296518267059,0.421162974242,0.404749487115,0.374033670992,0.402512890603,0.408284396502,0.397416075994,0.388758267032,0.609632003743,0.537696549916,0.553652787137,0.537321234115,0.425329273666,0.574445322202,0.36451215375,0.388255030276,0.316253031014,0.338777975721,0.383096951378,0.295683851541,0.33031343265,0.321115413535,0.418839532,0.385066935324,0.333371710593,0.335471150416,0.443990341189,0.403253585407,0.260614685499,0.372159504747,0.378749240068,0.280055023047,0.388777523339,0.408305496855,0.416702377504,0.306619714975,0.22502890965,0.284235744371,0.310988921032,0.285420362393,0.295294126623,0.229613511206,0.239715596208,0.245541160857,0.285119688221,0.424982756682,0.405465629726,0.207400090936,0.200825056728,0.23014528857,0.415892919343,0.392270023508,0.197416723085,0.243519410731,0.292245623549,0.302418451544,0.282584483105,0.227829939842,0.163644354267,0.214780350032,0.424262938687,0.431497504108,0.49157659203,0.160148897253,0.290268545488,0.207217110167,0.155945793149,0.184839750573,0.139957478557,0.381596895757,0.240678070956,0.404325538883,0.382447712544,0.321227036038,0.243130396444,-0.0141905772056,0.000432223372445,0.115718548723,0.0186824787543,0.0140131726009,-0.00252154557887,-0.00252154557887
Appearance of Wheels & Rims,-0.0977299494091,0.0215013855256,-0.0463392660755,0.0326621255649,0.00629187038895,0.0200397222112,0.0294270844932,0.011722959744,0.149810594095,0.195143468134,-0.0206224414929,0.299431409493,0.232153113672,0.276798530875,0.37822795588,0.361068150397,0.312413034642,0.234665078,0.185885605535,0.0065557923623,0.185096516625,0.151417016177,0.189765599989,0.197917119433,0.0778499594809,0.326283158641,0.29936576007,0.030954984945,0.0114767054766,0.323792194117,0.0938946949041,0.00399268821785,0.00826284796313,0.209186029558,0.36114987677,0.421662815986,0.324117870712,0.147802740411,0.339825649462,0.302546917217,0.319094828133,0.0209541991048,0.184344515887,0.170250545377,0.573489524338,1.0,0.86433693926,0.697816193328,0.520443503983,0.503810083655,0.275012311719,0.41513507498,0.368910606618,0.280202601835,0.31951998178,0.318858760662,0.30389325399,0.377290116953,0.418297962962,0.412654439556,0.453032541241,0.486140295562,0.426333803765,0.419568608118,0.412953328788,0.433372668997,0.329824032369,0.334126398227,0.302491283925,0.30318569137,0.32495895837,0.273716491016,0.383952431785,0.300981481464,0.308286800854,0.332294389544,0.394137143895,0.377300332034,0.474789585659,0.38132519536,0.335871192744,0.383358317305,0.253507453648,0.175964640037,0.333085224146,0.372077613169,0.413090982073,0.272632647735,0.30436282497,0.193197753626,0.219882146041,0.223089752835,0.235869669355,0.177337047766,0.194081457572,0.279283707934,0.290349167975,0.422608182439,0.37053029455,0.203677088698,0.177137970815,0.269985457716,0.376744414074,0.343951304658,0.246780546158,0.300296375895,0.309762406177,0.276339487038,0.287694801409,0.32765954768,0.223286259535,0.279162707422,0.325583200024,0.38628374809,0.409758304288,0.204742671831,0.328358368357,0.248736260123,0.291141019443,0.222263780531,0.212339798305,0.41243689101,0.352989350169,0.375486906947,0.358503573231,0.404967360088,0.244687346962,-0.00878431886311,-0.00666077818049,0.0907669662198,0.0137233135092,0.0181461180674,0.00342718314866,0.00342718314866
