,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
Appearance of Tires,0.0332136065113,0.0219487722267,-0.0661538639127,0.0388325653398,0.0092214976922,0.0304699554516,0.0282441448599,0.0230158743066,0.118080596033,0.189616652611,0.00680969240167,0.309233592931,0.251250894858,0.329696995964,0.393331011685,0.382260884361,0.340915030007,0.275212610709,0.261090802476,0.0400246233361,0.264015936496,0.210444883509,0.262133226638,0.26116350386,0.116561492282,0.368019622151,0.332883798392,0.0587912798035,0.0446263904787,0.338614627449,0.135810029944,0.0250279580084,0.0229991479383,0.234821784288,0.378349413993,0.417678920957,0.354482335834,0.191871595186,0.37397497179,0.336699679028,0.341761647181,0.0137158155014,0.196088345898,0.182143273198,0.560146084923,0.867320873507,1.0,0.723037065836,0.523588905343,0.553394309908,0.303528690416,0.431017005677,0.47601449763,0.335873023977,0.378157547737,0.37806789016,0.356680918465,0.420505118107,0.463589883937,0.454881000612,0.478797820532,0.518129920858,0.447838991055,0.450864595303,0.456389811782,0.458936019125,0.402429070936,0.392519989055,0.384184172641,0.383932216325,0.388746615978,0.35237801527,0.446280909712,0.378105042425,0.347211224516,0.384755702196,0.44500056075,0.45241891479,0.500887069825,0.418139261196,0.423122749432,0.43466044226,0.2806287729,0.225915978622,0.354802185612,0.413055622702,0.461571892596,0.34389959143,0.386700181455,0.247174809769,0.265841221458,0.283060772533,0.286552831833,0.198408194123,0.210986619905,0.337587157529,0.322345603606,0.443308908796,0.403714814555,0.214553210677,0.201090569597,0.318662379759,0.406244186565,0.37833839037,0.286428240757,0.354897567242,0.37083790744,0.332760799768,0.348399171665,0.411883782938,0.288323959593,0.339346869417,0.369676009452,0.449971837093,0.443942321821,0.288570569467,0.376645348031,0.290801491842,0.38167893747,0.284549365945,0.268870961945,0.456631071044,0.431834522017,0.415727729985,0.382058917723,0.467353083079,0.289568552887,0.00316078029401,-0.0150478663643,0.0906399825061,0.0245560189982,0.0247769574544,0.0102149431312,0.00379146993978
Headlight Design,0.0486332192526,0.0615514009645,-0.0763358146835,0.012959402905,0.00554554244818,0.0122999527798,0.00424667596303,0.0184555574204,0.158698904809,0.219515435498,0.000433593519782,0.320557661323,0.262773192007,0.312899396913,0.39681144396,0.385700819991,0.367195526992,0.305007649636,0.242506274066,-0.0121598835603,0.208676133047,0.173279281894,0.210853880704,0.226452244649,0.107346043221,0.367656106538,0.342648058308,0.0384410258608,-0.0147963413049,0.354064369684,0.0979904590124,0.0152580919109,0.0267739113473,0.259242895423,0.390178975378,0.436769858772,0.380500642255,0.179638546121,0.372001282642,0.348099114535,0.34941035993,0.0293958047015,0.203976193544,0.176841333254,0.614335727677,0.729144689014,0.723037065836,1.0,0.619855185994,0.568344799933,0.356998571882,0.477692615915,0.462345327183,0.377464509425,0.417305143944,0.416165300396,0.402498762584,0.447517601271,0.477010177614,0.486824601804,0.537806700199,0.545776431913,0.512284915208,0.508121528825,0.515437097658,0.526489978821,0.434413848974,0.429011570299,0.390236190812,0.407461477089,0.413080608458,0.372740801151,0.449217951708,0.397746784289,0.406577290142,0.430418321567,0.460609942901,0.45915688026,0.518736263705,0.45944657174,0.388532513648,0.451037153874,0.330458645571,0.273509291708,0.40563482851,0.469219040353,0.50353401127,0.370934315698,0.363253154215,0.289223432427,0.316517928644,0.310674660053,0.331189058188,0.217984767552,0.214864857561,0.321531105372,0.324459201016,0.48495719444,0.441041018812,0.216353725345,0.194693688656,0.305238840146,0.416678241149,0.389520924032,0.279939311878,0.324887480217,0.351416121997,0.32797377835,0.340341769198,0.374872672018,0.26705633834,0.334883742044,0.422036680079,0.483060550702,0.470056475045,0.297998336876,0.392843788299,0.275944084127,0.338165384579,0.259342641285,0.23868410104,0.476520122182,0.407011344138,0.436514065145,0.421042101683,0.466523170408,0.290010083439,-0.00458739196567,-0.00775963589097,0.116649926906,0.0276581170616,0.0175565504979,0.00796813141934,0.0026071552464
Overall Exterior Workmanship,0.0788111470636,0.0967608131244,0.0207640618333,-0.0205293522302,-0.0291336292516,-0.0128122631591,-0.00108604479712,0.00745961529278,0.150231847374,0.209055881901,-0.0260969012241,0.257684014938,0.225603033953,0.22140471723,0.329018511637,0.32102321251,0.343028468075,0.347262248983,0.182970839517,-0.124618926652,0.0777372782401,0.0660568446084,0.0629249340903,0.100391932947,0.111641379823,0.308417721036,0.265443389683,-0.0262578809717,-0.133117654276,0.304211603472,0.00123430736907,-0.0639481062372,-0.0328169164236,0.244165713613,0.330021598337,0.355858338132,0.339017579391,0.0815416830175,0.273035315635,0.268334380006,0.27895431859,0.0530155620379,0.259232184088,0.222657445804,0.717707134516,0.565607835555,0.523588905343,0.619855185994,1.0,0.474174499228,0.542771765157,0.55679892016,0.376726198124,0.494207850872,0.514909613863,0.513395836394,0.526741663953,0.496203638227,0.457630928282,0.478545244053,0.621292255435,0.535186593728,0.677797636301,0.648445597964,0.508135061416,0.644536064811,0.477255387873,0.483315473393,0.368636423206,0.417467391649,0.447316422931,0.375600893888,0.372700503113,0.409494646883,0.515586542638,0.486731363932,0.414085178365,0.410548659418,0.483993348174,0.490116753436,0.295009627765,0.468923460274,0.473759043724,0.400094629267,0.508009172541,0.493674943111,0.462166799169,0.397997926663,0.271426049035,0.399492786793,0.427543850915,0.383082354246,0.422073163358,0.27785835125,0.256194327426,0.294028183936,0.351939247608,0.458344887973,0.469360430726,0.212120445756,0.206234799929,0.249398478424,0.423602654995,0.422303191888,0.258360636566,0.256995652587,0.354257339497,0.365424433965,0.355020643153,0.231729864981,0.148999939949,0.234186108303,0.51395515885,0.511764281564,0.493710399159,0.242076625795,0.332485042215,0.221091284816,0.208228242698,0.187111095346,0.116655555292,0.407203757235,0.266154822671,0.491965772464,0.406793255093,0.364637037194,0.26440697581,-0.000572120609905,-0.0170676649947,0.111777223026,0.0204692055439,0.0101646362227,0.000614769536371,-0.00140075263243
Sound of Doors/Trunk/Hatch Shutting,0.0532214933038,0.0433609805948,0.134890298334,-0.0334444722035,-0.0353386528287,-0.0232106848995,-0.00320943581953,0.00953831834545,0.0748741041641,0.133861026806,0.0497201020142,0.289216842755,0.169780370126,0.252438717706,0.302040772696,0.291090762987,0.301512692639,0.247031025851,0.195886092161,0.0588783319006,0.238747319785,0.182558542301,0.236375436225,0.204575385062,0.117363554809,0.274202543475,0.258139945688,0.0609831128581,0.0613201582191,0.230589200878,0.0867939862151,0.0173217717181,0.0242078946081,0.303726513341,0.246430346501,0.291734573411,0.31468446874,0.194613070341,0.26017702994,0.235768707696,0.256173045677,-0.00396789311843,0.169859872016,0.16694858029,0.398465325557,0.538585541964,0.553394309908,0.568344799933,0.474174499228,1.0,0.296987960505,0.380074202356,0.459336357674,0.318132700528,0.356353824343,0.373375379658,0.342918667618,0.387064430168,0.417947357039,0.443028576176,0.413982262619,0.432702404935,0.438359313686,0.436210657999,0.455921692798,0.419487074462,0.428814301659,0.40027378351,0.351316502449,0.36966809405,0.358680926259,0.356683187996,0.428431554351,0.396742982193,0.355983509192,0.393560984441,0.452794698391,0.440646547606,0.418393283528,0.468049000887,0.371017804408,0.425043012987,0.281636343762,0.228009394978,0.366676500449,0.415360184968,0.428878056756,0.358623533322,0.336263948848,0.247796498858,0.270454582381,0.271327362886,0.29490466621,0.187884944963,0.188075622138,0.300995825299,0.31011758498,0.39625980556,0.377634569193,0.191063327045,0.167914962487,0.303194995976,0.345529993703,0.332656707363,0.275516407226,0.334017197295,0.343939938836,0.300275292574,0.319469681302,0.346504273486,0.225049801522,0.314662818559,0.369287766911,0.424915047768,0.354783147665,0.254532614935,0.349132020975,0.234973426847,0.337918879304,0.185105532952,0.202972332373,0.373406299764,0.332846036229,0.368436144989,0.317688312623,0.435689714557,0.243495144408,-0.000822764236762,-0.0248588592768,0.0518655965345,0.0149495213428,0.0136727101003,0.00942181115668,0.00349239371092
Overall Driving Performance,0.0583521057042,0.0623531490512,0.00633952029663,-0.0398488981667,-0.0387272932135,-0.0265185101201,-0.0154174993616,0.00172115192192,0.0807269197584,0.169891717886,0.00427885402734,0.196546244615,0.203247282964,0.151754408286,0.256124986287,0.270642023512,0.352009135945,0.351339990053,0.199484301872,-0.105254112108,0.0151368710313,0.0410058573199,-0.000486298135739,0.0489906852609,0.104049253744,0.250720149499,0.203350297813,0.0318719238684,-0.109074332698,0.218529807122,0.0283044885958,-0.0655898511514,-0.0576708550578,0.204824489786,0.202391614776,0.197183117754,0.219321844967,0.0462652848999,0.161115690057,0.166134443688,0.155190619712,0.0559516944647,0.25770078876,0.221147717327,0.483858496641,0.319434359962,0.303528690416,0.356998571882,0.542771765157,0.296987960505,1.0,0.630347139104,0.325756239268,0.58522172699,0.622551800482,0.612945860189,0.654674191634,0.554135488207,0.46727748212,0.47867266328,0.485599647993,0.387259853011,0.50870633028,0.521045986081,0.430889818987,0.49577164723,0.443568734394,0.460503286668,0.331892983311,0.377489104373,0.416937020439,0.352410792328,0.292190706336,0.373812596408,0.539441417734,0.485923044015,0.331187911271,0.335416764388,0.414619762032,0.43916171608,0.270602278153,0.461046350432,0.489587105876,0.480721377729,0.473355554817,0.441982009734,0.382337180506,0.372400824122,0.246046977669,0.467951427923,0.496284745656,0.449197456898,0.504833717892,0.347680612412,0.303354836023,0.277301984361,0.369605729049,0.373413540399,0.416355384599,0.269991985866,0.264790025787,0.259238261959,0.341305733802,0.36222916242,0.2199450203,0.202244614704,0.321618293039,0.344753609136,0.32728914184,0.158395799801,0.13351440896,0.15317835012,0.531090282774,0.433909673982,0.39648115227,0.207950257857,0.248649939451,0.210279024918,0.151892547565,0.187295920976,0.0866353065137,0.315494108645,0.181423292465,0.580060382332,0.349615867353,0.260257997671,0.317937527707,-0.013076061561,0.00112462344044,0.0639894414595,0.00848923507691,0.0084606794023,-0.000877295724014,-0.00481657595213
Fun To Drive,0.0423728524227,0.0853655143637,-0.00303713560179,-0.0353465946757,-0.0393087614243,-0.0214952234538,-0.00824959129196,0.000496421053742,0.149200589136,0.225562020379,-0.0184902795269,0.31661817553,0.270671542532,0.260548784874,0.359676712778,0.371345592694,0.39535511376,0.337945977395,0.183615161925,-0.097972926471,0.091993558546,0.0820826710471,0.0738711376883,0.119630441415,0.0616661290659,0.396827431899,0.326418533174,-0.0038930994046,-0.109594660644,0.348427500806,0.0161903185649,-0.0576534111351,-0.0385785948163,0.189611888956,0.335305898882,0.365139488206,0.307202192904,0.106386257013,0.287579339254,0.307871266516,0.293416888073,0.0549723351589,0.270351187146,0.228925706873,0.564421217101,0.456957117003,0.431017005677,0.477692615915,0.55679892016,0.380074202356,0.630347139104,1.0,0.378288341511,0.487665316399,0.571728926771,0.54935027329,0.573971753012,0.560938361993,0.527404589197,0.52868755954,0.548393545091,0.476240802824,0.537129833811,0.537544195397,0.483301062637,0.548649583432,0.452642907899,0.461577958172,0.341973391149,0.388144783384,0.411106067748,0.356654029942,0.36463107751,0.391184624135,0.490481362767,0.461350473918,0.388314362739,0.391507863814,0.492958185862,0.433749280118,0.302128488315,0.446813027356,0.40157528004,0.356359909388,0.44957622477,0.449178057504,0.43611412522,0.373818316115,0.264191610991,0.360747299525,0.40024236941,0.362205454697,0.409153668776,0.253025241401,0.237399776369,0.287884926742,0.335601311397,0.446815857133,0.428197302447,0.212334191451,0.202889892542,0.279235289314,0.406761971229,0.394176554017,0.241331249294,0.252356354718,0.330361484335,0.344983445044,0.336776020331,0.235064956655,0.166870947414,0.212870896282,0.493010886372,0.481964743345,0.471502190334,0.231348065154,0.307146871678,0.207797909593,0.214945396239,0.191467062547,0.14229336612,0.397691343478,0.284236189554,0.518686864627,0.416018974824,0.349197041266,0.279779024723,-0.0214572054475,-0.0108385603362,0.102715994187,0.0168550254849,0.00831826669625,0.00315520901939,-0.00186495548329
Ground Clearance,0.110524903564,0.0142151629592,-0.0201949135601,-0.0225846865831,-0.0116721462667,-0.00857377458504,-0.0235795684505,0.00121287876522,0.0490973168875,0.165296754069,0.0937287241292,0.232445527486,0.194004328999,0.269529250669,0.277376839089,0.287810302015,0.309103059986,0.290584654485,0.30856566851,0.11723181397,0.289346142921,0.263256251687,0.281061821453,0.333824699717,0.162105357988,0.338857258992,0.286688134996,0.145314773081,0.136778037262,0.246894742454,0.17080743906,0.0451199436123,0.0205280887642,0.268194542133,0.244028572862,0.259506787847,0.326817152982,0.229581626339,0.268651214192,0.242763229489,0.238191572349,0.0100107261567,0.174995095588,0.177471955643,0.364571060667,0.426428423053,0.47601449763,0.462345327183,0.376726198124,0.459336357674,0.325756239268,0.378288341511,1.0,0.426831513214,0.470185398398,0.468964756345,0.43763716279,0.444902035392,0.463659411194,0.470396188917,0.384307721822,0.413347774491,0.38801507353,0.399733763527,0.442787227792,0.390107977938,0.46923127384,0.445926100967,0.433231128732,0.466282102721,0.442092159855,0.455825862145,0.436351869478,0.479765113818,0.380501693446,0.429277951095,0.433394853512,0.485026462727,0.411671512487,0.429667101637,0.460810342042,0.463600854339,0.33387533797,0.301151526649,0.378269289937,0.425686309938,0.423383216,0.443816425622,0.419807035164,0.318878651299,0.353358064361,0.377571432705,0.369938056988,0.266273622772,0.246335020307,0.347724599345,0.348131230679,0.400069200823,0.407952205915,0.271475618758,0.257072603392,0.387407088087,0.356299498498,0.3542612453,0.275121076999,0.361503348935,0.373321906666,0.334629979381,0.358250662145,0.39364502166,0.303851106793,0.318101563759,0.398353410803,0.470395786414,0.368828104905,0.393973663947,0.350501442027,0.26894840671,0.432743837855,0.264634656448,0.221269822896,0.405901938069,0.417761388116,0.445854316607,0.310423329253,0.418003463791,0.357250223635,0.00833407058286,-0.00631485107003,0.0491911526438,0.00558744058824,0.0108410091383,0.00793329576973,0.00255444329027
Riding Comfort,0.122485140931,0.0289366986936,0.01928576081,-0.0300774714414,-0.0280369236374,-0.0189476576458,-0.0132849103028,0.00693329892209,0.0602504564251,0.166382998308,-0.0246700871231,0.181097967526,0.23417356732,0.188100787772,0.221689503413,0.237375931483,0.292017877013,0.408432028201,0.389621934854,-0.0923981601182,0.0532203858937,0.0655085158416,0.0585129841133,0.0842423435935,0.157956164282,0.23274649311,0.2081681731,0.0748536671395,-0.0865856312365,0.213475269571,0.093351809648,-0.0172470479659,-0.0181464913394,0.348783429596,0.250496176363,0.219722759929,0.300413043423,0.0786416836747,0.191033088022,0.185931026542,0.162655232996,0.0343252344427,0.248068830888,0.22266647268,0.464635925683,0.33416079404,0.335873023977,0.377464509425,0.494207850872,0.318132700528,0.58522172699,0.487665316399,0.426831513214,1.0,0.699388345281,0.644049290447,0.674140235303,0.538289405319,0.463173664466,0.482942512846,0.558108138849,0.475114481113,0.55629491169,0.573459283316,0.488986874201,0.560700906978,0.564587685725,0.587182692007,0.446268817622,0.493294741707,0.549394531398,0.453993161064,0.389934645212,0.484590616473,0.664609354177,0.583822964243,0.430745333043,0.434325288005,0.454942052865,0.562803575871,0.366599778807,0.513650527677,0.492420240825,0.499895009659,0.463397887351,0.504389933493,0.444576222185,0.469612989709,0.298653735139,0.498406853353,0.527350286945,0.501754288764,0.508356101361,0.378504069173,0.344334964385,0.327520995127,0.414861287016,0.423569918074,0.464864240806,0.322658286116,0.313266218167,0.314457507937,0.373915991775,0.396033832179,0.238461872886,0.269056664958,0.374925314393,0.383926319871,0.372658186202,0.229985504602,0.180590313529,0.182113403426,0.665528795531,0.536014052077,0.424347598303,0.23788721223,0.328131290701,0.271939294619,0.223075555697,0.239922315903,0.131089076126,0.383858627785,0.232684398893,0.526753588338,0.386676426915,0.330441735112,0.373090046362,0.00561317991546,0.00197323988853,0.0607245288426,0.00485475602152,0.00273598665736,0.00549652084822,-0.00356219069623
Maneuverability,0.0591809722994,0.0493761744184,0.0377131072525,-0.0540952802121,-0.0421492650676,-0.0379550257094,-0.0246811578796,0.000373676209803,0.0666409062366,0.182938123457,0.0309880058087,0.237217931561,0.229619840765,0.212692324484,0.286408719107,0.307024157404,0.415007746834,0.387448241679,0.272566024323,-0.0466878814729,0.0817282896761,0.100924275069,0.0673793288349,0.105574099268,0.12134151785,0.295861047286,0.243615848179,0.0977403913688,-0.0441201940416,0.247018997823,0.085881364596,-0.0429235764081,-0.0472071046439,0.268209086567,0.236930550047,0.238224336815,0.290357496474,0.106662346942,0.191557023715,0.195960064567,0.18596817211,0.0439141636439,0.258281468101,0.237466530111,0.465725684776,0.374497236593,0.378157547737,0.417305143944,0.514909613863,0.356353824343,0.622551800482,0.571728926771,0.470185398398,0.699388345281,1.0,0.819011893578,0.821615290823,0.637716504721,0.564931512804,0.590049644047,0.51597841245,0.456223837399,0.545746551517,0.562144408238,0.52102817259,0.538624085681,0.547629384618,0.548476409276,0.420778062848,0.48020605326,0.505737465836,0.454832937629,0.396681511701,0.4922755937,0.5938409877,0.567005034449,0.427827066005,0.453456865087,0.47404847181,0.511940014575,0.375386623564,0.546296687768,0.516078904572,0.492588273999,0.524426319328,0.531396034719,0.462196068833,0.471354966228,0.339898934946,0.496635561111,0.552323633416,0.528840875498,0.574475507267,0.389104349375,0.349927701948,0.350049358807,0.440639584886,0.453915612091,0.498802771378,0.348987754334,0.335706459579,0.368396129717,0.404654388039,0.425378094913,0.276499656448,0.299099053159,0.403491761492,0.408034106303,0.409484918053,0.258001090178,0.190249608991,0.212353625453,0.591277482132,0.542392155478,0.448364439572,0.249640775895,0.308733888733,0.277493720566,0.237012122166,0.24914155104,0.147073524694,0.389875223831,0.271079877695,0.61620312892,0.389948964925,0.345107495191,0.405499719624,-0.00462823307138,0.00768900748828,0.0618527606867,0.00383705728048,0.00714323726146,0.00653939859847,-0.00284934545121
Road Holding Ability,0.0637430456776,0.0574080441531,0.0656848883082,-0.0503644853775,-0.0394723638178,-0.0393996571204,-0.0168198265943,0.00164293091775,0.0665474136581,0.178570022884,0.0288322216264,0.241766009132,0.212227137318,0.204430426723,0.291165349761,0.310918661425,0.432872947215,0.380066312304,0.251697325558,-0.0583575190174,0.0924673169238,0.1092526487,0.0744487403349,0.12168706618,0.127723452965,0.290603447598,0.232056418487,0.0717931848155,-0.0554380244536,0.231352028117,0.0628213610407,-0.0521179216148,-0.0508656467704,0.265343407904,0.221996541049,0.230294145612,0.287989104783,0.0972987363092,0.184406893689,0.189066942408,0.175962272948,0.0370988034007,0.244001722672,0.22386429497,0.446485447803,0.375804127126,0.37806789016,0.416165300396,0.513395836394,0.373375379658,0.612945860189,0.54935027329,0.468964756345,0.644049290447,0.819011893578,1.0,0.865448173128,0.652206509557,0.570142660509,0.603497688709,0.495033118149,0.436737619687,0.539885877775,0.559461606818,0.518580436153,0.525986985963,0.536703521364,0.53933096112,0.406354572344,0.467348304774,0.483392307471,0.443744452053,0.388706740998,0.483017394915,0.581985818468,0.563466891672,0.436518771695,0.452815805052,0.467069484656,0.511187373443,0.37256766389,0.545459383113,0.506740495207,0.494802622629,0.531880055267,0.527726557922,0.459284524055,0.460921394701,0.344729205598,0.50549877498,0.548677185153,0.516907957991,0.583321750534,0.366047559212,0.324171628922,0.348259500879,0.439044979562,0.453180865005,0.493560316191,0.317857191593,0.302933958242,0.354653760878,0.396778486074,0.422415135398,0.278034756974,0.287453995764,0.400253970955,0.401077287146,0.411719124982,0.25072125342,0.182874200864,0.212926195333,0.581555621233,0.53380352007,0.436416495841,0.282336885303,0.318642853648,0.267975655398,0.246595943472,0.241874438928,0.141754339413,0.386096020585,0.269754364765,0.627595831038,0.381017606468,0.354993058758,0.386330522083,-0.0054136697518,-0.00454647611329,0.0552004472608,0.00557139908173,0.0105501735601,0.00627746027914,-0.00273521373903
