Respondent,First New,Type of Sale,Marital Status,Education,Race,Ownership,Age Group,Trim Level,Previous Model,Miles / Day,Drive-City,Drive-Highway,Drive-Rural,Income Group
1031063039,0,1,Married,Post graduate study/degree,White,Long,5,2,1,Low,1,0,0,"$150,001-$200,000"
1031063136,0,1,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,4,1,0,Low,0,0,1,"$30,000-$50,000"
1031063454,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,5,0,1,Medium,1,1,0,"$75,001-$100,000"
1031063624,0,1,Married,Post graduate study/degree,White,Medium,6,2,0,Medium,1,0,0,"$150,001-$200,000"
1031063756,0,1,Single/Not Married,College graduate,White,Medium,3,2,0,Low,1,0,0,"$75,001-$100,000"
1031063870,1,0,Divorced/Widowed/Separated,Some college,African-American/Black,Long,5,1,0,Medium,1,0,0,"$30,000-$50,000"
1031064060,0,0,Married,Some college,White,Medium,5,2,1,Medium,0,0,1,"$200,001-$250,000"
1031064140,0,1,Married,College graduate,White,Long,5,2,1,Medium,1,0,0,"$150,001-$200,000"
1031064264,0,1,Married,Post graduate study/degree,White,Medium,5,1,0,Low,0,0,1,"$75,001-$100,000"
1031064280,0,0,Married,Post graduate study/degree,Asian,Long,4,2,0,Medium,1,0,0,"$100,001-$150,000"
1031064400,0,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Short,2,2,1,High,0,1,0,"$150,001-$200,000"
1031064590,0,0,Married,Post graduate study/degree,White,Long,4,2,0,Medium,0,0,1,"$50,001-$75,000"
1031064639,0,0,Married,College graduate,White,Long,5,2,1,Medium,1,1,1,"$100,001-$150,000"
1031064701,1,1,Married,High school graduate or less,White,Long,4,0,1,Low,0,0,1,"$100,001-$150,000"
1031065384,0,1,Married,Some college,White,Medium,4,1,1,High,0,1,0,"$100,001-$150,000"
1031065465,0,1,Married,College graduate,White,Medium,6,1,1,Medium,1,1,1,"$100,001-$150,000"
1031065481,0,1,Married,Post graduate study/degree,White,Medium,6,1,0,Medium,1,1,0,"$100,001-$150,000"
1031065953,0,0,Married,College graduate,White,Medium,4,2,1,High,0,1,0,"$100,001-$150,000"
1031066038,0,1,Married,College graduate,White,Long,5,2,1,Medium,0,0,1,"$75,001-$100,000"
1031066275,0,2,Married,College graduate,White,Medium,2,1,0,Low,1,0,0,"$100,001-$150,000"
1031066313,0,0,Married,High school graduate or less,White,Medium,5,2,1,Low,0,0,1,"Under $30,000"
1031066534,0,0,Married,High school graduate or less,White,Long,4,2,1,Medium,0,0,1,"$50,001-$75,000"
1031066658,0,0,Married,College graduate,White,Long,4,2,0,Medium,0,0,1,"$100,001-$150,000"
1031066798,0,1,Single/Not Married,College graduate,White,Short,4,2,0,Medium,1,0,0,"$50,001-$75,000"
1031066941,0,1,Married,College graduate,White,Long,4,2,1,Medium,0,1,0,"$300,000+"
1031067085,1,1,Divorced/Widowed/Separated,Some college,White,Long,2,2,1,Medium,1,1,1,"$50,001-$75,000"
1031067247,1,1,Single/Not Married,College graduate,White,Long,2,1,0,Medium,0,1,0,"$100,001-$150,000"
1031067492,0,2,Married,Some college,White,Long,5,2,0,Medium,1,0,0,"$75,001-$100,000"
1031067700,0,0,Married,Post graduate study/degree,White,Long,3,1,1,Low,1,1,0,"$100,001-$150,000"
1031067786,0,0,Single/Not Married,Post graduate study/degree,White,Short,2,1,0,Medium,0,1,0,"Under $30,000"
1031067867,1,0,Single/Not Married,College graduate,White,Long,1,0,1,Low,0,1,1,"$75,001-$100,000"
1031067980,0,0,Married,Some college,White,Medium,5,2,0,Low,1,0,0,"$100,001-$150,000"
1031068324,0,0,Single/Not Married,Post graduate study/degree,Asian,Medium,3,2,1,High,0,1,0,"$30,000-$50,000"
1031068421,0,0,Married,High school graduate or less,White,Long,5,1,0,Low,1,0,0,"$100,001-$150,000"
1031068502,0,2,Married,Post graduate study/degree,White,Medium,3,2,0,High,1,0,0,"$100,001-$150,000"
1031068596,0,1,Married,College graduate,White,Short,4,1,1,Medium,1,1,0,"$100,001-$150,000"
1031069045,0,1,Married,College graduate,White,Short,3,1,0,Low,1,1,0,"$100,001-$150,000"
1031069061,0,1,Married,Post graduate study/degree,White,Long,6,2,1,Low,1,0,0,"$150,001-$200,000"
1031069258,0,0,Married,College graduate,White,Medium,6,1,0,Low,1,0,0,"$100,001-$150,000"
1031069312,0,0,Single/Not Married,College graduate,White,Long,5,2,1,Low,1,1,0,"$75,001-$100,000"
1031069347,0,0,Single/Not Married,Post graduate study/degree,White,Long,5,2,1,Medium,1,1,0,"$150,001-$200,000"
1031069355,0,1,Married,Post graduate study/degree,White,Medium,5,0,0,Medium,1,0,0,"$75,001-$100,000"
1031069630,0,0,Married,Post graduate study/degree,White,Long,4,2,1,Medium,1,0,0,"$100,001-$150,000"
1031070388,0,1,Married,High school graduate or less,Native American,Medium,6,1,1,Low,0,0,1,"$75,001-$100,000"
1031070760,0,1,Divorced/Widowed/Separated,High school graduate or less,White,Medium,5,2,0,Medium,1,0,0,"$50,001-$75,000"
1031070779,0,0,Married,Post graduate study/degree,White,Short,4,2,0,Low,1,1,0,"$50,001-$75,000"
1010077251,1,0,Married,High school graduate or less,White,Long,4,1,1,Low,1,0,0,"$30,000-$50,000"
1010077316,0,0,Married,Some college,White,Medium,4,1,0,Low,1,0,0,"$50,001-$75,000"
1010077340,0,0,Married,Post graduate study/degree,Asian,Short,3,1,0,Medium,1,1,0,"$150,001-$200,000"
1010077553,0,0,Single/Not Married,Some college,White,Medium,5,0,1,Low,0,1,0,"Under $30,000"
1010077618,1,0,Single/Not Married,High school graduate or less,White,Long,6,1,0,Medium,0,0,0,"$30,000-$50,000"
1010077758,1,0,Married,College graduate,Other,Medium,2,1,1,Low,1,0,0,"$100,001-$150,000"
1010077804,0,0,Married,Some college,White,Medium,1,1,1,Low,1,0,0,"$30,000-$50,000"
1010078029,0,2,Married,Some college,White,Long,2,1,1,Medium,1,1,0,"$75,001-$100,000"
1010078320,1,0,Single/Not Married,College graduate,Hispanic,Long,1,1,1,Medium,1,1,0,"$30,000-$50,000"
1010078339,0,0,Married,High school graduate or less,Hispanic,Long,4,1,1,Low,1,0,0,"$50,001-$75,000"
1010078363,0,0,Married,Some college,White,Medium,6,1,0,High,0,1,0,"$30,000-$50,000"
1010078509,0,0,Single/Not Married,Post graduate study/degree,White,Long,4,1,1,Medium,1,0,0,"$75,001-$100,000"
1010078940,1,0,Single/Not Married,College graduate,White,Medium,2,2,1,Low,1,0,0,"$30,000-$50,000"
1010078967,0,0,Married,Post graduate study/degree,White,Long,6,1,1,Low,0,0,1,"$100,001-$150,000"
1010079220,0,0,Married,College graduate,White,Long,3,2,0,Medium,1,1,1,"$100,001-$150,000"
1010079343,0,0,Married,Post graduate study/degree,White,Long,5,1,0,Medium,1,0,0,"$100,001-$150,000"
1010079483,0,0,Married,Some college,African-American/Black,Long,5,1,1,Medium,0,1,0,"$75,001-$100,000"
1010079815,0,0,Married,Post graduate study/degree,White,Short,6,2,1,High,1,1,0,"$100,001-$150,000"
1010079840,0,2,Married,College graduate,Other,Medium,3,2,0,High,0,1,0,"$75,001-$100,000"
1010079904,0,0,Married,Some college,White,Long,4,2,1,Medium,0,1,0,"$200,001-$250,000"
1010079939,0,1,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,6,1,0,Medium,0,1,0,"$100,001-$150,000"
1010080520,1,1,Living With Sig Oth/Dom Prtnr,College graduate,Hispanic,Long,4,1,1,Low,1,0,0,"$100,001-$150,000"
1010080732,0,0,Single/Not Married,Some college,Other,Short,5,0,0,Medium,0,1,0,"$30,000-$50,000"
1010080759,0,0,Single/Not Married,College graduate,White,Short,2,1,0,High,0,1,0,"$50,001-$75,000"
1010081089,0,0,Married,Post graduate study/degree,White,Long,3,0,0,High,0,1,0,"$75,001-$100,000"
1010081127,0,0,Married,College graduate,Asian,Long,5,1,0,Medium,1,0,0,"$75,001-$100,000"
1010081461,0,1,Married,College graduate,White,Medium,4,1,1,Medium,1,0,0,"$150,001-$200,000"
1010081470,0,0,Married,Some college,White,Medium,6,1,1,Low,0,0,1,"$75,001-$100,000"
1010081488,0,2,Married,College graduate,White,Long,2,2,1,Medium,0,1,0,"$100,001-$150,000"
1010081518,0,0,Married,College graduate,White,Medium,5,2,1,Low,1,0,0,"$100,001-$150,000"
1010081534,1,0,Single/Not Married,Some college,White,Long,1,1,0,Medium,1,0,1,"Under $30,000"
1010081666,0,1,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,4,1,0,Medium,1,1,0,"$100,001-$150,000"
1010081747,1,0,Married,College graduate,White,Long,3,2,1,Medium,1,1,0,"$150,001-$200,000"
1010081984,0,0,Married,College graduate,Asian,Long,3,1,1,High,1,1,0,"$100,001-$150,000"
1010082026,0,0,Single/Not Married,Some college,Hispanic,Long,4,2,0,High,0,1,0,"$75,001-$100,000"
1010082085,0,0,Divorced/Widowed/Separated,Some college,White,Long,5,0,1,Low,1,0,0,"$50,001-$75,000"
1010082409,1,0,Married,Other,White,Long,1,0,1,Medium,1,1,1,"$50,001-$75,000"
1010082603,0,0,Single/Not Married,Some college,White,Medium,5,1,0,High,1,0,0,"$30,000-$50,000"
1010083383,0,0,Married,High school graduate or less,White,Medium,4,1,0,Medium,0,1,0,"$75,001-$100,000"
1010083537,0,0,Married,Post graduate study/degree,African-American/Black,Long,2,1,1,Low,1,0,0,"$100,001-$150,000"
1010084002,0,1,Divorced/Widowed/Separated,Some college,White,Medium,6,1,1,Low,1,0,0,"$75,001-$100,000"
1010084363,1,0,Married,Some college,White,Long,4,1,0,Low,1,0,0,"$75,001-$100,000"
1010084550,0,0,Married,Some college,White,Short,4,1,0,High,0,1,0,"$100,001-$150,000"
1010084789,0,0,Married,College graduate,White,Long,5,2,1,Low,1,1,0,"$100,001-$150,000"
1010084800,0,0,Married,High school graduate or less,White,Medium,5,1,1,Medium,1,0,0,"$50,001-$75,000"
1010084843,0,1,Married,College graduate,Hispanic,Long,2,2,1,Medium,1,1,0,"$100,001-$150,000"
1010084924,0,1,Married,Some college,White,Long,6,0,1,Low,1,0,0,"$75,001-$100,000"
1010084967,0,2,Divorced/Widowed/Separated,College graduate,White,Medium,5,1,1,Medium,0,1,1,"$75,001-$100,000"
1010084983,0,0,Single/Not Married,College graduate,White,Long,2,1,1,Low,0,1,0,"$50,001-$75,000"
1010085025,0,0,Married,Post graduate study/degree,White,Long,5,2,1,Low,1,0,0,"$250,001-$299,999"
1010085300,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Long,6,2,1,Low,1,0,1,"$50,001-$75,000"
1010085416,1,0,Single/Not Married,Post graduate study/degree,White,Medium,3,0,1,Low,0,0,1,"$100,001-$150,000"
1010085548,1,0,Married,College graduate,White,Long,2,1,1,Medium,1,1,1,"$75,001-$100,000"
1010085726,0,0,Married,College graduate,Asian,Long,6,1,0,Low,1,0,0,"$100,001-$150,000"
1010085742,0,0,Married,College graduate,White,Short,3,2,1,Medium,0,1,0,"$150,001-$200,000"
1010086129,1,0,Married,College graduate,White,Long,2,2,1,Low,1,1,0,"$100,001-$150,000"
1010086196,0,0,Married,Some college,White,Long,6,1,1,Medium,0,0,1,"$75,001-$100,000"
1010086528,0,0,Married,Post graduate study/degree,White,Long,6,1,0,Low,1,0,0,"$50,001-$75,000"
1010086544,0,0,Married,College graduate,White,Long,5,1,1,Low,1,0,0,"$100,001-$150,000"
1010086650,0,0,Married,Post graduate study/degree,White,Medium,5,2,1,Medium,1,1,0,"$200,001-$250,000"
1010086838,0,1,Married,College graduate,White,Long,3,2,1,Medium,1,0,0,"$100,001-$150,000"
1010086919,0,0,Married,Some college,White,Long,5,1,0,Medium,1,0,0,"$75,001-$100,000"
1010087141,0,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,6,2,1,Low,1,0,1,"$100,001-$150,000"
1010087788,1,0,Married,Post graduate study/degree,White,Medium,6,0,1,Very High,0,1,0,"$250,001-$299,999"
1010087885,1,0,Married,College graduate,Asian,Long,2,1,1,Low,1,0,0,"$100,001-$150,000"
1010088032,0,2,Married,College graduate,White,Long,6,2,0,Low,1,0,0,"$100,001-$150,000"
1010088270,0,0,Married,Some college,White,Long,3,2,1,Low,0,0,1,"$75,001-$100,000"
1010088679,1,0,Married,Post graduate study/degree,White,Long,3,2,0,Low,1,0,0,"$100,001-$150,000"
1010088830,0,0,Divorced/Widowed/Separated,College graduate,Asian,Medium,3,2,1,Medium,1,0,1,"$100,001-$150,000"
1010089047,1,0,Married,Some college,White,Long,5,1,1,Medium,0,1,0,"$75,001-$100,000"
1010208593,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Short,6,1,1,Low,0,0,1,"$30,000-$50,000"
1010208780,0,0,Single/Not Married,Some college,Hispanic,Medium,2,1,1,Medium,1,1,0,"$75,001-$100,000"
1010208860,1,0,Single/Not Married,College graduate,African-American/Black,Long,2,1,1,Medium,0,1,0,"$30,000-$50,000"
1010209247,0,0,Married,Some college,White,Long,5,1,1,Medium,0,0,1,"$75,001-$100,000"
1010209727,1,0,Married,Some college,Hispanic,Medium,2,0,1,Low,1,0,0,"$30,000-$50,000"
1010209808,0,0,Married,College graduate,White,Medium,2,1,1,Low,1,1,0,"$150,001-$200,000"
1010210075,0,0,Married,College graduate,White,Short,5,1,0,High,1,1,0,"$75,001-$100,000"
1010210547,0,0,Married,College graduate,White,Short,3,1,0,Low,1,0,0,"$100,001-$150,000"
1010211055,0,0,Divorced/Widowed/Separated,Some college,Other,Long,4,0,0,High,1,0,0,"$50,001-$75,000"
1010211101,1,0,Married,Post graduate study/degree,White,Long,5,2,1,Medium,0,0,1,"$100,001-$150,000"
1010211209,0,0,Married,College graduate,White,Medium,4,1,1,High,0,1,0,"$150,001-$200,000"
1010211314,0,0,Married,Post graduate study/degree,White,Medium,3,2,1,Low,1,0,0,"$150,001-$200,000"
1010211322,0,0,Married,College graduate,White,Long,6,2,1,Low,1,0,0,"$100,001-$150,000"
1010211330,0,0,Married,College graduate,White,Long,5,1,0,Low,0,1,0,"$100,001-$150,000"
1010211357,0,0,Married,High school graduate or less,White,Long,5,2,0,Low,1,0,0,"Under $30,000"
1010211390,0,0,Divorced/Widowed/Separated,Some college,White,Long,5,1,1,Low,1,0,0,"$50,001-$75,000"
1010211527,0,0,Single/Not Married,High school graduate or less,White,Short,6,1,0,Low,1,0,0,"$50,001-$75,000"
1010211845,0,0,Married,Post graduate study/degree,African-American/Black,Medium,3,2,1,Low,0,1,0,"$150,001-$200,000"
1010212035,0,2,Married,Post graduate study/degree,White,Long,3,2,1,Low,0,1,0,"$200,001-$250,000"
1010212175,0,0,Single/Not Married,Post graduate study/degree,African-American/Black,Medium,6,2,0,Very High,1,0,0,"$50,001-$75,000"
1010212400,1,0,Married,Post graduate study/degree,Hispanic,Long,3,0,1,Low,0,1,0,"$75,001-$100,000"
1010212914,1,0,Married,Post graduate study/degree,White,Long,2,2,0,High,1,1,0,"$100,001-$150,000"
1010213007,0,0,Married,College graduate,White,Long,3,2,0,Medium,1,0,0,"$100,001-$150,000"
1010213384,0,0,Single/Not Married,College graduate,White,Medium,3,2,1,Low,1,0,0,"$75,001-$100,000"
1010213449,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,5,1,0,High,0,1,0,"$75,001-$100,000"
1010213775,0,0,Married,College graduate,White,Medium,5,1,1,High,1,0,0,"$100,001-$150,000"
1010213937,0,0,Married,Post graduate study/degree,White,Medium,6,2,0,Medium,1,1,0,"$100,001-$150,000"
1010214054,0,0,Married,Post graduate study/degree,White,Long,6,0,1,Medium,0,0,1,"$100,001-$150,000"
1010214135,0,0,Divorced/Widowed/Separated,Some college,White,Long,6,2,1,Medium,1,0,0,"$75,001-$100,000"
1010214410,0,0,Married,Some college,White,Medium,5,2,0,Low,0,1,1,"$150,001-$200,000"
1010214496,0,0,Married,College graduate,White,Medium,4,1,1,Medium,1,0,0,"$75,001-$100,000"
1010214658,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Short,4,1,1,Low,1,0,0,"$50,001-$75,000"
1010214933,0,0,Married,Post graduate study/degree,White,Medium,6,2,0,Medium,1,0,0,"$100,001-$150,000"
1010215530,0,0,Married,College graduate,White,Medium,4,2,0,High,0,1,0,"$100,001-$150,000"
1010215620,0,0,Married,Some college,Hispanic,Long,3,0,1,Medium,1,0,0,"$75,001-$100,000"
1010215930,0,0,Married,Post graduate study/degree,White,Long,5,1,1,Low,1,0,0,"$100,001-$150,000"
1010216561,0,1,Married,College graduate,Asian,Short,4,1,1,Medium,0,1,0,"$30,000-$50,000"
1010216677,0,0,Married,College graduate,Native American,Medium,6,2,1,Low,0,0,1,"$50,001-$75,000"
1010217002,0,0,Married,College graduate,White,Long,5,2,0,Medium,1,0,0,"$150,001-$200,000"
1010217398,0,0,Married,High school graduate or less,Hispanic,Medium,2,2,1,Low,1,0,0,"$50,001-$75,000"
1010217550,0,1,Married,High school graduate or less,White,Medium,5,2,0,Low,1,0,0,"$100,001-$150,000"
1010218416,0,0,Married,College graduate,White,Long,6,1,0,Low,0,0,1,"$75,001-$100,000"
1010218483,0,1,Married,Some college,White,Long,5,2,1,Medium,0,0,1,"$150,001-$200,000"
1010218718,0,1,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Medium,3,1,0,Low,1,0,0,"$100,001-$150,000"
1010218734,0,0,Married,College graduate,White,Long,6,1,1,Medium,0,0,1,"$75,001-$100,000"
1010218971,0,0,Married,College graduate,White,Long,2,2,0,High,0,1,0,"$75,001-$100,000"
1010219013,0,0,Married,College graduate,White,Long,2,1,1,Medium,1,1,1,"$150,001-$200,000"
1010219358,0,0,Married,College graduate,Asian,Medium,4,1,0,High,0,1,0,"$50,001-$75,000"
1010219676,0,0,Married,Some college,White,Medium,3,1,0,Medium,1,0,0,"$50,001-$75,000"
1010219706,1,0,Married,College graduate,Asian,Long,5,2,1,Medium,1,1,0,"$100,001-$150,000"
1010220224,0,0,Married,Post graduate study/degree,White,Long,3,2,1,High,0,1,0,"$200,001-$250,000"
1010220259,0,0,Married,Some college,White,Long,5,2,1,Medium,0,1,0,"$50,001-$75,000"
1010220291,1,0,Divorced/Widowed/Separated,College graduate,White,Long,6,1,1,Low,1,0,0,"$50,001-$75,000"
1010220950,0,0,Married,Post graduate study/degree,White,Long,5,2,1,Low,1,0,0,"$100,001-$150,000"
1010221204,0,0,Married,College graduate,White,Long,6,2,1,Medium,1,1,0,"$75,001-$100,000"
1010221344,0,0,Married,College graduate,White,Long,6,2,0,Medium,0,0,1,"$100,001-$150,000"
1010221662,0,1,Single/Not Married,College graduate,African-American/Black,Long,2,0,1,Low,1,1,0,"$100,001-$150,000"
1010221700,1,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Medium,3,2,0,Medium,1,1,0,"$100,001-$150,000"
1010221794,0,1,Divorced/Widowed/Separated,Some college,White,Short,5,1,0,Medium,1,1,0,"$50,001-$75,000"
1010221859,0,0,Married,College graduate,White,Short,6,2,0,Low,1,0,1,"$100,001-$150,000"
1010222227,0,0,Single/Not Married,College graduate,White,Medium,6,2,0,Medium,0,1,0,"$150,001-$200,000"
1010222499,0,0,Married,High school graduate or less,White,Long,5,2,1,Low,1,0,0,"$100,001-$150,000"
1010222626,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Long,6,1,1,Low,0,1,0,"$30,000-$50,000"
1010222782,0,0,Married,Some college,White,Long,3,1,1,Medium,1,1,0,"$75,001-$100,000"
1010222944,0,0,Married,College graduate,White,Long,5,2,0,Low,1,0,0,"$100,001-$150,000"
1010223231,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Short,3,0,1,Medium,0,1,0,"$75,001-$100,000"
1010223398,0,0,Married,Post graduate study/degree,White,Short,6,2,1,Medium,0,1,0,"$75,001-$100,000"
1010223770,0,0,Single/Not Married,College graduate,White,Medium,5,2,1,High,0,1,0,"$100,001-$150,000"
1010223843,0,0,Single/Not Married,College graduate,White,Long,3,1,0,High,0,1,0,"$75,001-$100,000"
1010355766,0,1,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Medium,2,1,0,Low,1,0,0,"$75,001-$100,000"
1010356045,0,0,Married,College graduate,African-American/Black,Long,4,1,1,Medium,1,0,0,"$100,001-$150,000"
1010356053,1,0,Married,College graduate,White,Long,2,1,1,Medium,1,1,0,"$150,001-$200,000"
1010356541,0,0,Married,Some college,White,Long,2,1,1,Medium,0,1,0,"$75,001-$100,000"
1010357459,0,0,Single/Not Married,College graduate,White,Long,4,2,1,Medium,1,0,0,"$50,001-$75,000"
1010357548,0,0,Married,College graduate,Hispanic,Long,4,0,1,Low,1,0,0,"$50,001-$75,000"
1010357661,0,0,Married,College graduate,White,Long,6,2,1,Medium,0,0,1,"$50,001-$75,000"
1010357785,1,0,Married,Post graduate study/degree,Asian,Long,2,0,0,Low,1,1,0,"$75,001-$100,000"
1010357831,1,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,1,0,1,Low,1,0,0,"$30,000-$50,000"
1010357998,0,0,Married,College graduate,African-American/Black,Long,6,1,1,Low,1,0,0,"$50,001-$75,000"
1010358030,0,0,Single/Not Married,Post graduate study/degree,White,Long,6,2,1,Medium,1,0,0,"$50,001-$75,000"
1010358102,0,0,Married,Post graduate study/degree,Hispanic,Short,2,2,1,Medium,0,1,0,"$50,001-$75,000"
1010358358,0,0,Married,College graduate,White,Long,3,1,1,Medium,1,0,0,"$50,001-$75,000"
1010358501,0,0,Married,College graduate,White,Long,4,0,1,High,0,0,1,"$50,001-$75,000"
1010358579,0,0,Married,College graduate,White,Long,5,0,1,Low,1,0,0,"$100,001-$150,000"
1010358838,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Short,5,0,0,Medium,1,0,0,"Under $30,000"
1010359249,0,0,Married,Some college,White,Long,5,1,1,Low,1,0,0,"$75,001-$100,000"
1010359460,0,0,Married,Post graduate study/degree,White,Medium,2,2,1,Medium,1,0,0,"$100,001-$150,000"
1010359516,0,0,Married,College graduate,White,Long,6,2,1,Low,1,0,0,"$100,001-$150,000"
1010359737,0,0,Married,High school graduate or less,White,Long,4,1,1,Medium,1,0,0,"$75,001-$100,000"
1010359818,0,0,Married,College graduate,African-American/Black,Medium,5,2,1,Low,0,0,1,"$50,001-$75,000"
1010359842,1,0,Married,College graduate,White,Long,3,2,1,Medium,1,1,0,"$100,001-$150,000"
1010359940,0,0,Married,College graduate,White,Long,2,0,1,High,0,1,0,"$100,001-$150,000"
1010360026,1,0,Married,College graduate,White,Medium,1,1,1,Medium,1,1,0,"$75,001-$100,000"
1010360069,0,0,Single/Not Married,College graduate,White,Long,4,1,1,Medium,0,1,0,"$50,001-$75,000"
1010360212,0,0,Living With Sig Oth/Dom Prtnr,College graduate,Asian,Long,6,2,0,Low,1,0,0,"$100,001-$150,000"
1010360298,0,0,Married,College graduate,White,Long,4,1,1,Medium,1,0,0,"$150,001-$200,000"
1010360417,0,0,Married,Some college,Hispanic,Short,4,0,0,Medium,0,1,0,"$75,001-$100,000"
1010360514,1,0,Married,Post graduate study/degree,Asian,Medium,3,2,1,Low,1,1,0,"$75,001-$100,000"
1010360883,0,0,Married,Post graduate study/degree,White,Long,6,2,0,Low,1,1,0,"$75,001-$100,000"
1010361170,0,0,Married,College graduate,White,Medium,5,2,1,High,0,0,1,"$75,001-$100,000"
1010361375,0,0,Divorced/Widowed/Separated,Some college,White,Long,6,0,1,Low,1,0,0,"Under $30,000"
1010361561,0,0,Married,High school graduate or less,White,Long,6,0,0,Low,1,0,0,"$50,001-$75,000"
1010361774,0,0,Married,College graduate,White,Long,6,1,1,Low,0,0,1,"$50,001-$75,000"
1010361863,1,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Long,1,0,1,Low,1,0,0,"$75,001-$100,000"
1010361928,0,0,Married,College graduate,Hispanic,Long,3,0,1,High,0,1,0,"$75,001-$100,000"
1010362053,0,0,Married,College graduate,White,Short,1,0,0,Medium,1,0,0,"$30,000-$50,000"
1010362266,0,0,Married,Post graduate study/degree,White,Long,4,2,1,Low,0,1,0,"$100,001-$150,000"
1010362550,0,2,Married,Post graduate study/degree,White,Short,2,2,1,High,0,1,0,"$100,001-$150,000"
1010362703,0,0,Married,Some college,White,Medium,2,0,1,High,1,1,0,"$75,001-$100,000"
1010362851,0,0,Married,College graduate,White,Short,5,2,0,Medium,1,1,0,"$50,001-$75,000"
1010363092,0,1,Married,College graduate,White,Long,6,2,1,Medium,1,0,0,"$75,001-$100,000"
1010363114,0,0,Married,College graduate,Other,Medium,2,2,1,Low,1,0,0,"$150,001-$200,000"
1010363416,1,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,1,1,1,Low,1,0,0,"$30,000-$50,000"
1010363440,1,0,Married,College graduate,White,Long,2,0,1,Medium,1,0,0,"$100,001-$150,000"
1010363610,0,0,Married,College graduate,White,Long,3,2,1,High,0,0,1,"$100,001-$150,000"
1010364218,0,0,Married,College graduate,White,Short,4,1,1,Medium,0,1,0,"$100,001-$150,000"
1010364234,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,6,2,0,Medium,1,1,0,"$100,001-$150,000"
1010364269,0,0,Married,Some college,White,Long,3,1,1,Low,1,0,0,"$75,001-$100,000"
1010364447,0,0,Married,College graduate,White,Short,2,1,0,Medium,1,1,1,"$50,001-$75,000"
1010364455,0,0,Married,Post graduate study/degree,Asian,Short,4,2,1,Low,1,1,0,"$300,000+"
1010364501,0,0,Single/Not Married,Post graduate study/degree,White,Long,6,1,1,Low,1,1,0,"$50,001-$75,000"
1010364730,1,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,2,2,0,Low,0,1,0,"$100,001-$150,000"
1010364820,0,0,Single/Not Married,Post graduate study/degree,White,Long,4,2,0,Medium,0,1,0,"$75,001-$100,000"
1010364986,0,0,Divorced/Widowed/Separated,College graduate,White,Medium,2,2,1,Medium,0,1,1,"$50,001-$75,000"
1010365133,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Long,4,1,0,Medium,0,1,0,"$30,000-$50,000"
1010365311,0,1,Married,Post graduate study/degree,White,Long,6,2,1,Medium,0,0,1,"$100,001-$150,000"
1010365656,0,0,Married,Some college,White,Long,5,1,0,Low,1,0,0,"$150,001-$200,000"
1010365923,0,0,Married,College graduate,White,Medium,3,0,0,Medium,0,0,1,"$100,001-$150,000"
1010365931,0,0,Single/Not Married,College graduate,White,Long,5,0,1,Low,1,0,0,"$50,001-$75,000"
1010365940,0,0,Married,Some college,White,Long,5,2,1,Low,0,1,0,"$75,001-$100,000"
1010366040,0,0,Married,College graduate,White,Medium,6,2,1,Medium,1,1,0,"$75,001-$100,000"
1010366113,1,0,Married,College graduate,White,Long,4,2,1,Medium,1,0,0,"$150,001-$200,000"
1010366423,0,0,Married,Post graduate study/degree,White,Long,5,2,1,Medium,0,1,0,"$100,001-$150,000"
1010366571,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,6,2,1,Low,0,0,1,"$75,001-$100,000"
1010366709,1,0,Single/Not Married,College graduate,White,Long,2,1,1,High,0,1,0,"Under $30,000"
1010367039,0,2,Divorced/Widowed/Separated,Some college,White,Long,6,1,1,Low,1,0,0,"$30,000-$50,000"
1010367322,0,0,Divorced/Widowed/Separated,Some college,White,Long,6,2,0,Low,0,1,0,"$75,001-$100,000"
1010367381,1,0,Single/Not Married,Post graduate study/degree,White,Long,3,2,1,Low,0,0,1,"$75,001-$100,000"
1010367527,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Long,6,2,1,Medium,0,0,1,"$30,000-$50,000"
1010367853,0,1,Married,Post graduate study/degree,White,Medium,5,2,0,Low,1,0,0,"$200,001-$250,000"
